mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__max_features,param_model__n_estimators,param_pca__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
3.4900789976119997,0.09716177555416816,0.04501597881317139,0.0013247878731057956,gini,6,log2,200,,"{'model__criterion': 'gini', 'model__max_depth': 6, 'model__max_features': 'log2', 'model__n_estimators': 200, 'pca__n_components': None}",0.6679873217115689,0.6664025356576863,0.6854199683042789,0.6830427892234548,0.6727416798732171,0.6608557844690967,0.6782884310618067,0.6909667194928685,0.6640253565768621,0.6656101426307448,0.6735340729001584,0.009769277342264624,22,0.7001232611375242,0.7006515231554851,0.7013558725127663,0.6968656453600987,0.7006515231554851,0.7018841345307273,0.7003873921465047,0.7001232611375242,0.705229793977813,0.7017960908610671,0.7009068497974995,0.0019645579203536124,0.6682586573512167,0.6647252923461143,0.680609116230393,0.6801453006959084,0.6747569765133717,0.6591884547571606,0.6769550915045937,0.6880879023724021,0.6673377010638797,0.6697782529924888,0.6729842745827529,0.008243040665436097,23,0.7008350913715817,0.7004814563840966,0.7013156324345401,0.6966917079782723,0.7019302062387333,0.7017719256677636,0.7004755743315364,0.7000168897266512,0.7047920626314121,0.7022643006781631,0.7010574847442751,0.0019391987401266458
8.704684734344482,0.14441136049592707,0.10073707103729249,0.011548417885895576,gini,6,log2,500,,"{'model__criterion': 'gini', 'model__max_depth': 6, 'model__max_features': 'log2', 'model__n_estimators': 500, 'pca__n_components': None}",0.6679873217115689,0.679080824088748,0.6862123613312203,0.6822503961965135,0.6743264659270999,0.6679873217115689,0.6798732171156894,0.6925515055467512,0.6600633914421553,0.6679873217115689,0.6758320126782884,0.00943879468791572,15,0.7018841345307273,0.700035217467864,0.700035217467864,0.7024123965486881,0.7032928332452897,0.7019721782003874,0.7008276104948055,0.7001232611375242,0.7025884838880084,0.7035569642542702,0.7016728297235428,0.001271735874996869,0.6676111101517108,0.6786061210957375,0.6807890682193304,0.6815640516566448,0.6754359531623862,0.6662604503314823,0.6786132329792302,0.6907020892805267,0.6625556868463958,0.6725804678101657,0.6754718231533611,0.007992932043078325,16,0.7019065936507399,0.6999926563022145,0.7007032372013818,0.7038072777289184,0.7040582698782524,0.7015286466306373,0.7014051757004797,0.7004819262170984,0.7025614056461971,0.7042517589061578,0.7020696947862077,0.0014642415681644424
4.682985377311707,0.1043768706182647,0.04841268062591553,0.0034144542492354087,gini,7,auto,200,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'auto', 'model__n_estimators': 200, 'pca__n_components': None}",0.687797147385103,0.6988906497622821,0.705229793977813,0.6996830427892234,0.6949286846275753,0.6774960380348652,0.6988906497622821,0.7076069730586371,0.6767036450079239,0.6901743264659271,0.6937400950871633,0.010080846386845026,4,0.7346363796443036,0.7319070258848389,0.7294418031343547,0.7322592005634795,0.7308505018489171,0.7363092093678465,0.7339320302870224,0.7324352879027998,0.7338439866173622,0.7304102835006163,0.732602570875154,0.001991986809987766,0.6890608426038237,0.6993163575851054,0.7018933250004593,0.6986908316058557,0.6988240666176305,0.6753014753992505,0.698136372418123,0.7060055742567485,0.6803980925212674,0.694082326269242,0.6941709264277505,0.009251182366074827,3,0.7355122318331058,0.732499107038275,0.7306530290560415,0.7331693725662787,0.7322164622340168,0.736295096803752,0.7342636574172084,0.7332083418829579,0.7341351642021954,0.7313959693190081,0.733334843235284,0.001671864386689401
11.57154631614685,0.12958945328521984,0.10074026584625244,0.003412571472406602,gini,7,auto,500,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'auto', 'model__n_estimators': 500, 'pca__n_components': None}",0.6846275752773375,0.6988906497622821,0.7060221870047544,0.7076069730586371,0.6933438985736925,0.6830427892234548,0.6988906497622821,0.7091917591125199,0.6798732171156894,0.6822503961965135,0.6943740095087163,0.010737144809779173,3,0.7334918119387216,0.7305863708399366,0.7345483359746434,0.7351646416622645,0.7321711568938193,0.7381581264307097,0.7306744145095968,0.7351646416622645,0.73261137524212,0.733139637260081,0.7335710512414158,0.0021782402451156063,0.685356486100879,0.6993638843668026,0.7028908623919141,0.70633452794162,0.696026674482226,0.6820238690573651,0.6989141553761272,0.7068979873007409,0.6827391815741198,0.6864498359391557,0.6946997464530951,0.009228359989197646,1,0.7342917115950609,0.7310857780543468,0.7356807753891813,0.736295445681249,0.7336222697365774,0.7381406882182436,0.7314259043649057,0.735801720288739,0.7333271279168008,0.7335850784682494,0.7343256499713354,0.002083181294973768
4.683043479919434,0.1254080085028093,0.04992818832397461,0.002311919560744804,gini,7,sqrt,200,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'pca__n_components': None}",0.6838351822503962,0.6996830427892234,0.7012678288431062,0.6988906497622821,0.6901743264659271,0.6782884310618067,0.6988906497622821,0.6996830427892234,0.6751188589540412,0.6870047543581617,0.6912836767036451,0.009282842881526126,11,0.7314668075365381,0.7312026765275577,0.7324352879027998,0.736045078358866,0.7301461524916358,0.7341081176263426,0.7279450607501321,0.7305863708399366,0.7297059341433351,0.7362211656981863,0.7319862651875331,0.002585982119023269,0.6860683629454281,0.6992547712956048,0.6977086612139444,0.6970385148462154,0.6912238419888844,0.6773162287195272,0.6991278575070362,0.6981032494709322,0.6770991138473358,0.6902123700254217,0.6913152971860331,0.008189059079384255,10,0.7324045372861011,0.7315396786770884,0.733321606834109,0.7371170194938201,0.7312146453188786,0.7341960530538102,0.7281588313280837,0.7313054968250857,0.7300118157675054,0.7372576436760745,0.7326527328260557,0.0027625624666504445
11.58515784740448,0.13494477381949194,0.09929614067077637,0.0034113215102552392,gini,7,sqrt,500,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'sqrt', 'model__n_estimators': 500, 'pca__n_components': None}",0.6830427892234548,0.7012678288431062,0.705229793977813,0.7020602218700476,0.6949286846275753,0.6798732171156894,0.6988906497622821,0.7107765451664025,0.6806656101426307,0.687797147385103,0.6944532488114105,0.010411453379180265,2,0.7337559429477021,0.7333157245994013,0.7318189822151787,0.7345483359746434,0.7317309385455186,0.7364852967071668,0.7348124669836239,0.7336678992780419,0.7324352879027998,0.7340200739566826,0.733659094911076,0.001377229276396095,0.6838075132990344,0.7016099890865403,0.7014480865598246,0.7002156129659624,0.6973246573918381,0.6780365365527887,0.6980680363474983,0.7093377978343305,0.6830085888528407,0.6921833737526203,0.6945040192643278,0.009461289166214333,2,0.7344426276493227,0.7339679301069103,0.7329072945718027,0.7358820949765111,0.7330413830655401,0.7361119084237394,0.7353671158026291,0.7344980003427793,0.7332352565964831,0.7350268224801887,0.7344480434015905,0.0010982311198406037
3.904026174545288,0.11477684757904726,0.05174684524536133,0.008752049908321334,gini,7,log2,200,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__n_estimators': 200, 'pca__n_components': None}",0.6838351822503962,0.6996830427892234,0.7028526148969889,0.7028526148969889,0.6901743264659271,0.6782884310618067,0.7036450079239303,0.7044374009508716,0.6735340729001584,0.6854199683042789,0.6924722662440571,0.011067719642598275,9,0.731995069554499,0.7334918119387216,0.7322592005634795,0.73261137524212,0.7319070258848389,0.7335798556083818,0.7349885543229442,0.7339320302870224,0.7316428948758584,0.7351646416622645,0.7331572459940131,0.0012077075681973773,0.6846599959343119,0.6986433718434828,0.7000701979269767,0.7015988528863123,0.6931530830111646,0.676249381043948,0.7025756648107372,0.7016503232715684,0.675954991279472,0.6895778430573498,0.6924133705065323,0.009855260225650565,6,0.7327186414023171,0.7334547026484487,0.7326747558241978,0.7332034162490082,0.7330500444071378,0.733214053308995,0.7351750879221488,0.7344358352926112,0.7318692262560547,0.7355063741223619,0.733530213743328,0.0010965093335997802
9.643483066558838,0.15012957676177674,0.10082566738128662,0.007470710939621678,gini,7,log2,500,,"{'model__criterion': 'gini', 'model__max_depth': 7, 'model__max_features': 'log2', 'model__n_estimators': 500, 'pca__n_components': None}",0.6862123613312203,0.6996830427892234,0.7083993660855784,0.6996830427892234,0.6901743264659271,0.6759112519809826,0.6996830427892234,0.705229793977813,0.6806656101426307,0.6838351822503962,0.6929477020602219,0.010501823673123214,5,0.7349885543229442,0.7318189822151787,0.7317309385455186,0.7328755062511005,0.7309385455185772,0.7363972530375066,0.7309385455185772,0.7347244233139637,0.733139637260081,0.7356048600105652,0.7333157245994013,0.0018920172861009795,0.6866047692080391,0.7002010553581887,0.7050762576950759,0.6981101699333764,0.6921590542611671,0.6731022710224978,0.6981950755713383,0.7026065476360055,0.6831472016628448,0.6876285606356769,0.6926830962984211,0.00951593980670885,5,0.7357638512866966,0.7323585580884301,0.7325206543442161,0.7336831956783512,0.7321619294158654,0.7355987232749868,0.7312286990135873,0.7347568782222591,0.7335625700455013,0.736032686462325,0.7337667745832219,0.0016143402091847827
7.891218161582946,0.1568236862020564,0.045748662948608396,0.004773788946076979,entropy,5,auto,200,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__max_features': 'auto', 'model__n_estimators': 200, 'pca__n_components': None}",0.6561014263074485,0.6497622820919176,0.6553090332805072,0.6600633914421553,0.6632329635499208,0.6347068145800316,0.661648177496038,0.6711568938193344,0.6362916006339144,0.652931854199683,0.654120443740095,0.010889279361927002,33,0.6710688501496742,0.669748195104772,0.66860362739919,0.6685155837295298,0.6696601514351118,0.6722134178552562,0.6688677584081705,0.6672829723542877,0.6774079943652052,0.6730058108821976,0.6706374361683395,0.002808703459574927,0.6588404739492473,0.6509415816289211,0.6505007726270743,0.6598660456596377,0.6653234262029363,0.6333149154216846,0.657798443406323,0.6710136827624125,0.636393651142075,0.6623931859889326,0.6546386178789245,0.011470728993876923,34,0.672410619810503,0.6712208720654311,0.6697784968345921,0.6678475009275303,0.6717770526827005,0.6729035916960766,0.6680956789558854,0.6672392464097732,0.6762273598889418,0.6756896345193167,0.6713190053790751,0.0029761567940776584
19.853465008735657,0.21458211413621392,0.08774294853210449,0.004494041842887604,entropy,5,auto,500,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__max_features': 'auto', 'model__n_estimators': 500, 'pca__n_components': None}",0.650554675118859,0.6545166402535658,0.659270998415214,0.659270998415214,0.659270998415214,0.6410459587955626,0.6656101426307448,0.6782884310618067,0.6410459587955626,0.6513470681458003,0.6560221870047542,0.010592312120456656,26,0.6717731995069555,0.6711568938193344,0.6660503609790456,0.6687797147385103,0.6685155837295298,0.6698362387744321,0.6665786229970065,0.6669307976756471,0.6736221165698186,0.671509068497975,0.6694752597288255,0.0023993959631209293,0.6521878249221192,0.6537827927144422,0.653393903486375,0.659958875876905,0.6613297046360639,0.6416204440175897,0.6654906189698161,0.678593262292772,0.6445675659003401,0.6629764343675237,0.6573901427183947,0.010186579767469384,26,0.673217278431867,0.6703787326897103,0.6665829446054421,0.6692515800626023,0.6700167166106086,0.6694132178696045,0.6671658199097523,0.6670307179922265,0.6735914330161398,0.6741150922448887,0.6700763533432841,0.002640049261527224
7.9762777328491214,0.0900992922111725,0.04567937850952149,0.0033023096522429426,entropy,5,sqrt,200,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'pca__n_components': None}",0.6450079239302694,0.6537242472266244,0.6537242472266244,0.6608557844690967,0.6553090332805072,0.6402535657686212,0.6648177496038035,0.6774960380348652,0.6354992076069731,0.652931854199683,0.6539619651347068,0.01153768872893933,34,0.6695721077654516,0.6656101426307448,0.6657862299700652,0.66860362739919,0.6655220989610847,0.6693079767564712,0.6686916710688502,0.6683394963902095,0.6710688501496742,0.6695721077654516,0.6682074308857192,0.0018262430456674951,0.6454151853354,0.6548564290887035,0.6480249983335125,0.6608426663431725,0.6574428581229357,0.6395086408903427,0.6640969423361289,0.6780783232367946,0.6389590106025322,0.6599862029546496,0.6547211257244172,0.011477750917785431,33,0.6700071815514772,0.6661806792643522,0.66626586701787,0.6691228609018977,0.6665101097555407,0.6686605090748253,0.6680740720112102,0.6691167889340134,0.6714212929653122,0.6704288615021098,0.6685788222978608,0.0017253912633031115
19.737735748291016,0.1400472381062849,0.08935208320617676,0.0038426036488983227,entropy,5,sqrt,500,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__max_features': 'sqrt', 'model__n_estimators': 500, 'pca__n_components': None}",0.6473851030110935,0.6497622820919176,0.661648177496038,0.6513470681458003,0.6608557844690967,0.6370839936608558,0.659270998415214,0.6751188589540412,0.6418383518225039,0.6473851030110935,0.6531695721077655,0.010578075932644045,35,0.6722134178552562,0.6666666666666666,0.6701884134530727,0.6684275400598697,0.6699242824440923,0.6710688501496742,0.6652579679521042,0.6674590596936081,0.6716851558372953,0.6709808064800141,0.6693872160591654,0.0022058234051278926,0.6490616452184383,0.6497954063566781,0.6563137008201758,0.6519734028868331,0.6624703401217527,0.6361824010002091,0.6592803204608172,0.6758936250375436,0.6463513254224369,0.6570381690463544,0.654436033637124,0.010068683136180564,35,0.6730369846457986,0.6666341810130184,0.6702695236800681,0.6689309215829937,0.6722218672852805,0.670908158164311,0.6662237649037739,0.6675330283429507,0.6715358278095541,0.6722626898296508,0.66995569472574,0.0023523144722540825
6.58694806098938,0.09297236494101857,0.041681456565856936,0.0007438796073475983,entropy,5,log2,200,,"{'model__criterion': 'entropy', 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 200, 'pca__n_components': None}",0.6434231378763867,0.6545166402535658,0.6600633914421553,0.6568938193343898,0.6664025356576863,0.6458003169572107,0.6624405705229794,0.6687797147385103,0.6418383518225039,0.6521394611727417,0.6552297939778129,0.008968054893588748,28,0.6690438457474908,0.6732699418911781,0.6701003697834126,0.66860362739919,0.6724775488642366,0.6730058108821976,0.6699242824440923,0.6653460116217644,0.6748547279450607,0.6760873393203028,0.6712713505898925,0.0030800313320498234,0.6440846924691114,0.655186720998908,0.653308320752596,0.6565347990669979,0.6686242904923233,0.6444550696287527,0.662369442931954,0.6675268717367979,0.6447034662771207,0.6597611483142715,0.6556554822668833,0.008699625351838642,30,0.6695461040959714,0.6737202017876104,0.6700768604212184,0.6687661935778291,0.6731955351118606,0.6722085999525113,0.669441571644578,0.6657644350050728,0.6742987657147037,0.6762880353981535,0.6713306302709509,0.0029871110919811395
