mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.0719519853591919,0.011396975932703115,0.12348282337188721,0.011350698898975276,euclidean,5,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.6640253565768621,0.6497622820919176,0.6671949286846276,0.6600633914421553,0.6434231378763867,0.6727416798732171,0.6632329635499208,0.6426307448494454,0.6727416798732171,0.661648177496038,0.6597464342313788,0.010423507862063598,24,0.7698538475083642,0.770910371544286,0.7675647120972002,0.7695897164993837,0.7695016728297236,0.7663321007219581,0.7653636203556964,0.7676527557668603,0.7660679697129776,0.7707342842049657,0.7683571051241416,0.0019148233114044482,0.6638835804501918,0.6513003391601545,0.6654310037726897,0.6564522497358566,0.6476711977753935,0.669697336039998,0.6623587398007282,0.6395071999705787,0.6756902542423511,0.6620435136127075,0.659403541456065,0.01025283972831554,24,0.7698203392423306,0.7709075071128532,0.7674152807507256,0.769805325249062,0.7697571930715312,0.7662080369882067,0.7651534612885257,0.7677608643392008,0.7662335036442139,0.7702006283947469,0.7683262140081396,0.0019164100491804957
0.07994794845581055,0.009752493940387305,0.1079099178314209,0.007212684915045738,euclidean,5,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.6648177496038035,0.6561014263074485,0.6695721077654516,0.6632329635499208,0.659270998415214,0.6830427892234548,0.6695721077654516,0.6553090332805072,0.6814580031695721,0.6553090332805072,0.6657686212361331,0.009671091158410352,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6632299670296797,0.6530818645138676,0.665856282705605,0.6565212646194245,0.6579476728874633,0.6801858410507456,0.6654158209508273,0.6515103792406316,0.6800152058442904,0.6527241898777624,0.6626488488720297,0.010005787374120634,23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09348468780517578,0.03555951891716526,0.13875625133514405,0.017710792822057907,euclidean,8,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.6695721077654516,0.6640253565768621,0.6759112519809826,0.6521394611727417,0.6553090332805072,0.6870047543581617,0.6909667194928685,0.652931854199683,0.6671949286846276,0.6671949286846276,0.6682250396196513,0.012688436904991303,22,0.7415918295474555,0.7430885719316781,0.7422081352350766,0.7429124845923578,0.7458179256911428,0.7439690086282796,0.741855960556436,0.7415918295474555,0.7404472618418736,0.7405353055115337,0.7424018313083289,0.0015430516564850039,0.6688563338042884,0.6652326071300017,0.672718684551234,0.647603012312001,0.6548797341844914,0.6825767058882029,0.6893546902859798,0.6501595235762431,0.6702993135954143,0.6716733703561272,0.6673353975683984,0.012727865163646507,22,0.741017339456846,0.7430794423548288,0.7418996739083145,0.7434900141576453,0.7457430482712807,0.7437283889195413,0.742102743096413,0.7416264900497666,0.7403733639131033,0.7400646188563983,0.7423125122984138,0.0016408484166383532
0.11290812492370605,0.03585733221099633,0.1227686882019043,0.03156541623600431,euclidean,8,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.6656101426307448,0.6719492868462758,0.6814580031695721,0.6584786053882726,0.6537242472266244,0.6838351822503962,0.6854199683042789,0.6648177496038035,0.6901743264659271,0.6624405705229794,0.6717908082408874,0.012000503973148996,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6639828872675124,0.6711187532295402,0.6764390380980021,0.6512455796865576,0.6509338607679324,0.6788063382287356,0.681441130209451,0.6594708559743189,0.6894933448215442,0.6620934720623215,0.6685025260345916,0.012383689811738811,21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10183827877044678,0.028168654076379647,0.15740859508514404,0.03813114602753591,euclidean,10,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.679080824088748,0.6743264659270999,0.6909667194928685,0.6537242472266244,0.659270998415214,0.6862123613312203,0.694136291600634,0.6632329635499208,0.6822503961965135,0.6687797147385103,0.6751980982567354,0.013012869268128191,16,0.7322592005634795,0.7347244233139637,0.7348124669836239,0.7367494277161472,0.7386863884486705,0.7353407290015848,0.73261137524212,0.7338439866173622,0.7326994189117803,0.7332276809297411,0.7344955097728474,0.0019318314001623435,0.678001313615934,0.6746171823956532,0.6877288324089729,0.6484133075075617,0.6570969681684594,0.6830766831117011,0.6915727195225188,0.659640429733919,0.6836049929427046,0.6721827399931565,0.6735935169400581,0.01355195014163073,16,0.7314607086313468,0.733896331376272,0.7337544276281498,0.7361309022296829,0.7376104763397723,0.734135942085058,0.7316847751752311,0.7330318120156329,0.7315331579050774,0.7317774178441276,0.733501595123035,0.001973640765201463
0.09106535911560058,0.023388326487535763,0.11171700954437255,0.012595687567521203,euclidean,10,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.6703645007923931,0.679080824088748,0.6933438985736925,0.6608557844690967,0.6608557844690967,0.6846275752773375,0.6988906497622821,0.6719492868462758,0.6885895404120443,0.6743264659270999,0.6782884310618067,0.012347100590036414,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6691630361552869,0.6781512703423738,0.6895902486936334,0.6544948420859964,0.6578012131839397,0.6817822838454445,0.6959051975340224,0.6688339754579157,0.6875184805317868,0.6746198941837295,0.675786044201413,0.012825211400989044,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.10853524208068847,0.037078502115904,0.13806746006011963,0.009008128406026886,euclidean,12,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.6838351822503962,0.6814580031695721,0.6893819334389857,0.6608557844690967,0.6553090332805072,0.6933438985736925,0.7012678288431062,0.6640253565768621,0.6782884310618067,0.6743264659270999,0.6782091917591127,0.01403430731428479,15,0.7254798379996479,0.7252157069906674,0.7251276633210072,0.7260081000176087,0.7275928860714914,0.7253037506603275,0.7210776545166403,0.723278746258144,0.7259200563479485,0.7275048424018313,0.7252509244585315,0.001815579165482762,0.6816421688751968,0.6812953754259592,0.6861167460671526,0.6561276228336226,0.6532868078722023,0.6904201892839849,0.6997299586710415,0.6587508418251738,0.680854183852743,0.6761376745350386,0.6764361569242114,0.014708127257289632,13,0.7244889921069813,0.7239412473503106,0.7241494255131788,0.7251867327059641,0.7267227099747784,0.7238312953059108,0.7200018784247675,0.7223368703782436,0.7245909660745762,0.7260640162546089,0.7241314134089321,0.0017972902927383923
0.08290491104125977,0.013029734093657945,0.13167448043823243,0.037181053707038274,euclidean,12,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.6743264659270999,0.6798732171156894,0.6909667194928685,0.6648177496038035,0.6608557844690967,0.6917591125198098,0.7036450079239303,0.6767036450079239,0.694136291600634,0.6814580031695721,0.6818541996830427,0.012748665603201766,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6713877908268565,0.6775497172273658,0.6875645443096087,0.6580626086259186,0.6576057968728835,0.6885742463423581,0.7014152898922497,0.6731702247715117,0.6929525222568582,0.6830946470943376,0.6791377388219948,0.013670529391213097,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07982003688812256,0.009348931325762377,0.1463383913040161,0.01354740852624921,euclidean,15,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.6719492868462758,0.6759112519809826,0.6695721077654516,0.6656101426307448,0.6608557844690967,0.6767036450079239,0.6996830427892234,0.6782884310618067,0.6782884310618067,0.6727416798732171,0.6749603803486529,0.009832061723769327,17,0.7128895932382462,0.7160591653460117,0.7140341609438281,0.7149145976404296,0.719756999471738,0.718612431766156,0.7121852438809649,0.7174678640605741,0.713417855256207,0.7201091741503786,0.7159447085754534,0.0027548103094390737,0.6716509501059352,0.6749823910672385,0.6663472746776716,0.6612551262673924,0.6586230728058335,0.6728499174478494,0.6968771654426015,0.6729355567742408,0.6793922847792585,0.6723385781715826,0.6727252317539604,0.01002664536938876,17,0.7116239273031091,0.7143242598820141,0.7126909963954784,0.7136303579382962,0.7188066434693626,0.7170119674939761,0.7106456689664341,0.7161056984655338,0.7113405407141503,0.7182952554517755,0.7144475316080131,0.002810362283525873
0.0827904224395752,0.014615318656498582,0.11896171569824218,0.010918444156919855,euclidean,15,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.6774960380348652,0.6846275752773375,0.6838351822503962,0.6703645007923931,0.661648177496038,0.6862123613312203,0.7012678288431062,0.6806656101426307,0.6909667194928685,0.6759112519809826,0.6812995245641839,0.010409040807399718,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6750301865146545,0.6837216302300103,0.6812930578980412,0.6642051482985546,0.6575306722480873,0.6824717276893414,0.697967283101279,0.6769049122269983,0.6907384015453237,0.6762003382185909,0.6786063357970881,0.011150827649553833,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
