mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,split10_test_accuracy,split11_test_accuracy,split12_test_accuracy,split13_test_accuracy,split14_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,split10_train_accuracy,split11_train_accuracy,split12_train_accuracy,split13_train_accuracy,split14_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,split10_test_precision_macro,split11_test_precision_macro,split12_test_precision_macro,split13_test_precision_macro,split14_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,split10_train_precision_macro,split11_train_precision_macro,split12_train_precision_macro,split13_train_precision_macro,split14_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.07479025522867838,0.009191535463420393,0.09190766016642253,0.009173153639992921,euclidean,5,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.6912114014251781,0.7327790973871734,0.7054631828978623,0.7149643705463183,0.7220902612826603,0.7288941736028538,0.6884661117717004,0.713436385255648,0.7336504161712247,0.7253269916765755,0.7086801426872771,0.7170035671819263,0.7360285374554102,0.7110582639714625,0.7241379310344828,0.7168793889565169,0.013927082552413627,18,0.8094752929190016,0.8061640346408558,0.8080319239259637,0.8082866361012057,0.8078621158091357,0.8077086340096783,0.8065200781051023,0.8107649206214449,0.8055862127515069,0.8071992529077171,0.8092367773155615,0.8094065710162153,0.8070294592070634,0.8087273962136005,0.806689871805756,0.8079126118233205,0.0013812521744596114,0.6885451266324782,0.7315334379305575,0.701324876021358,0.712797432905443,0.718620291476353,0.7214799680043777,0.6846298297010458,0.7077473570179015,0.7296361616814572,0.7185142242004737,0.7052989205073271,0.7120723401346162,0.7358977507827974,0.7121116395401609,0.7206416140256408,0.7133900647041326,0.014053177496570443,18,0.8076205728400632,0.804524793574646,0.8063669681671123,0.8066888741766903,0.8060537630922439,0.8061036092524264,0.8047380002431359,0.8089319955112911,0.8037519634563929,0.8055509684968388,0.8074946954644338,0.8077395571690554,0.8053706124720735,0.8070932526630853,0.8048605361221562,0.806192677513443,0.001377506924023075
0.09584898948669433,0.0364385702351924,0.08992425600687663,0.02148852817019831,euclidean,5,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.6971496437054632,0.7315914489311164,0.7114014251781473,0.7304038004750594,0.7090261282660333,0.7336504161712247,0.6932223543400713,0.7241379310344828,0.7384066587395958,0.7395957193816884,0.7122473246135553,0.7158145065398336,0.7455410225921522,0.7158145065398336,0.7419738406658739,0.7226651151449421,0.015761109194348102,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6959442570914806,0.7284222494176728,0.7042144787331893,0.7274026021167498,0.7041247364466093,0.7267009960283024,0.6914646994672804,0.7183869050711129,0.7372889314657147,0.7329563441676334,0.7098944592680165,0.708118462477349,0.7415438525714219,0.7124094754591491,0.7380858411118018,0.7184638860595656,0.01547236362396165,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08969281514485677,0.01365628046879385,0.1020150343577067,0.01972882215712181,euclidean,8,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.684085510688836,0.7149643705463183,0.7090261282660333,0.7137767220902613,0.7304038004750594,0.7241379310344828,0.6872770511296076,0.7027348394768134,0.7288941736028538,0.7205707491082045,0.7098692033293698,0.72294887039239,0.7241379310344828,0.6944114149821641,0.7110582639714625,0.7118864640085559,0.013961312271850636,20,0.78264561046018,0.7793343521820343,0.7788249278315503,0.7809475292919001,0.7796739684156903,0.7820697852109687,0.7831734442652177,0.7812208167077002,0.7783343237965872,0.7789286017488751,0.781899991510315,0.7816453009593344,0.7791832922998557,0.7807963324560658,0.7780796332456066,0.7804505273587921,0.001588628206005126,0.6807269247712628,0.712481573651439,0.7031811100476835,0.7105368495117007,0.726606293419816,0.7174503942606459,0.6814184622715206,0.694911175276944,0.7257617453012344,0.7154892692283575,0.7072915669617342,0.7181584790779417,0.7231509380381487,0.6944286574982547,0.7074478438269071,0.7079360855429061,0.014133183678529069,20,0.7806835513556719,0.7775457603613258,0.7765771091185668,0.778746130058373,0.7775125549130258,0.7800502337276292,0.7811236827931657,0.7793830015492403,0.7760735388392758,0.776681905415702,0.7799485121215132,0.7797343555974555,0.7770673263896162,0.7785458257858846,0.7760582645590438,0.7783821168390327,0.0016553250745851747
0.08608377774556478,0.02924618335642795,0.09032551447550456,0.024081258833029612,euclidean,8,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.6923990498812351,0.7399049881235155,0.7197149643705463,0.7292161520190024,0.7292161520190024,0.7348394768133175,0.6944114149821641,0.7217598097502973,0.7348394768133175,0.7384066587395958,0.7241379310344828,0.727705112960761,0.7491082045184304,0.7098692033293698,0.7324613555291319,0.7251993300589448,0.015365061537794517,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6893235282117687,0.7377343425352072,0.7139183832975452,0.7268439166850581,0.7246579112165208,0.7286090587558156,0.6909408620636436,0.7162177784790141,0.7348376811539662,0.7336085095356594,0.7222024396518211,0.7215700326597626,0.7447649935950719,0.7069009081639743,0.7281586108881554,0.7213525971261987,0.015341890646091174,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.09665223757425943,0.030402231458192746,0.12038474082946778,0.03677428990317907,euclidean,10,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6817102137767221,0.7030878859857482,0.7019002375296912,0.7185273159144893,0.7149643705463183,0.7384066587395958,0.6932223543400713,0.6920332936979786,0.7288941736028538,0.72294887039239,0.7193816884661117,0.7074910820451843,0.7300832342449465,0.7110582639714625,0.7122473246135553,0.7117304645244746,0.015068396559185697,21,0.7732212599762268,0.7729665478009848,0.7706741382238071,0.7700798098149092,0.7709288503990491,0.7723915442737075,0.7700144324645556,0.7724764411240344,0.7700993293148825,0.766873249002462,0.7733254096273028,0.7706936072671704,0.7703540198658629,0.7699295356142287,0.7684013923083454,0.7708286378051684,0.0017524284229509554,0.6780980453476803,0.7005058167651569,0.6970611015428118,0.7150234005414615,0.7090985654972487,0.7339654951208586,0.6869293253476219,0.6852346124825779,0.7259242130588726,0.7165522499256373,0.7157531470518117,0.7009132046661203,0.7306923077403044,0.7103663758189737,0.7064244734234927,0.7075028222887086,0.01587659645511879,21,0.7703840830968921,0.7705099346896944,0.7679606283281063,0.7671895051528141,0.7682648936227979,0.7692811891885596,0.7670416900984617,0.769807530010658,0.7669918516572612,0.7636862329838691,0.7705435794477339,0.7677545237680102,0.7672660311092916,0.7667774782337348,0.7656570586735096,0.7679410806707596,0.001864846532537089
0.07484099070231119,0.014435827496193392,0.08188573519388835,0.007823033291176848,euclidean,10,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.6995249406175772,0.7292161520190024,0.7137767220902613,0.7292161520190024,0.7197149643705463,0.7491082045184304,0.6967895362663495,0.7063020214030915,0.7360285374554102,0.7336504161712247,0.7241379310344828,0.7312722948870393,0.7491082045184304,0.713436385255648,0.7324613555291319,0.7242495878770419,0.015413771405521715,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6959479780296153,0.728178957696982,0.7084834872460958,0.7261761995319364,0.7143910919922535,0.7457129850772823,0.6922712206067626,0.700718845605172,0.736478189493349,0.72880374758494,0.7212573834269393,0.7256124273677724,0.7478191602997946,0.7091377767560267,0.7281841940589749,0.7206115763182599,0.016298910935494158,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07541600863138835,0.011960776186268247,0.0955560843149821,0.003741092249533626,euclidean,12,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.6864608076009501,0.7066508313539193,0.7019002375296912,0.7137767220902613,0.7102137767220903,0.7241379310344828,0.6896551724137931,0.6813317479191439,0.7158145065398336,0.7205707491082045,0.7158145065398336,0.718192627824019,0.7158145065398336,0.6932223543400713,0.7122473246135553,0.7070535868113121,0.012955031764934887,23,0.7629478689081338,0.7623535404992359,0.761249787739854,0.7627780607913058,0.7617592120903379,0.7628830970370999,0.763477374989388,0.7616096442821971,0.761100263180236,0.7588929450717379,0.7628830970370999,0.7582986671194498,0.7587231513710841,0.7640716529416759,0.7589778419220647,0.76146708033206,0.0018295793846677534,0.6838803257507307,0.7037633924934811,0.6980087298813576,0.708960768657707,0.7040493093732536,0.7183704829648467,0.6840607118664143,0.6719588822347046,0.7115328663952203,0.7145080585734418,0.7126012498094727,0.7120809082498344,0.7131868838781357,0.689981185249562,0.7072802407110259,0.7022815997392793,0.01329140551012059,23,0.7598675027438955,0.759346786658896,0.7584220786471975,0.7599234440313445,0.7584667149857849,0.7597683646681307,0.7605703458708171,0.7585401048468832,0.7577852333100268,0.7556204007117099,0.7598254905604803,0.7550274767880677,0.7556253843766968,0.7607650865153445,0.7557851823832389,0.7583559731399008,0.0018901253928427278
0.07351593971252442,0.012794367198078709,0.08069775899251302,0.004104272453473926,euclidean,12,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7007125890736342,0.7232779097387173,0.7042755344418052,0.7209026128266033,0.7232779097387173,0.7443519619500595,0.6944114149821641,0.6920332936979786,0.7324613555291319,0.7348394768133175,0.7300832342449465,0.72294887039239,0.7407847800237812,0.7158145065398336,0.737217598097503,0.7211595365393723,0.016089673035661202,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6984240380663912,0.7205536322703392,0.6974940511827882,0.7171143470056514,0.7191973452666499,0.7405464276831769,0.6890700483551452,0.6853746649124882,0.7317069440531154,0.730283241328042,0.7282711094508555,0.7166153947583103,0.7395628982858486,0.7104273632479637,0.7340011057238007,0.7172428407727044,0.01720088731600054,16,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07369041442871094,0.017371248797367855,0.10118093490600585,0.008428279217278997,euclidean,15,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.6852731591448931,0.7102137767220903,0.7137767220902613,0.7066508313539193,0.7078384798099763,0.7300832342449465,0.6884661117717004,0.6896551724137931,0.7193816884661117,0.7193816884661117,0.7158145065398336,0.72294887039239,0.7265160523186682,0.7003567181926278,0.7193816884661117,0.710382580026229,0.013544196938829191,22,0.7536933265410086,0.7499575479707931,0.7517405331974868,0.7530140940736967,0.7508065885549329,0.7504881568893794,0.7529501655488582,0.7529501655488582,0.7523558875965701,0.7519314033449359,0.7532897529501655,0.751846506494609,0.7493844978351303,0.7520163001952628,0.7496391883861109,0.7517376076751866,0.0013379185740851317,0.6826112159086597,0.7072988958134717,0.7103976063651603,0.701509832371685,0.701958510371593,0.727621285475266,0.6840810874964378,0.6805993466725715,0.7149338862934312,0.7126448635546359,0.7115305494120178,0.7162847712542261,0.7253438392193541,0.6974647093107025,0.7148860914903342,0.7059444327339698,0.014104259590788799,22,0.7500614322343356,0.7464617318993698,0.7481757777125713,0.749634132849053,0.747616010804238,0.7470566775454405,0.7497207377653764,0.7496227869857109,0.7486021272428143,0.7483238055761622,0.7500136282506056,0.7484402677718569,0.7456368990347724,0.7488313983958127,0.7460291831366475,0.7482817731469846,0.0014055444800462166
0.0725887139638265,0.00802706773050242,0.08322086334228515,0.0065726825847897885,euclidean,15,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.6912114014251781,0.7327790973871734,0.7220902612826603,0.7173396674584323,0.7185273159144893,0.7360285374554102,0.6908442330558858,0.6991676575505351,0.7360285374554102,0.7253269916765755,0.7324613555291319,0.7288941736028538,0.746730083234245,0.7146254458977408,0.7360285374554102,0.7218722197587423,0.016358616485664692,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6900752863299252,0.7321523148072638,0.7172545792883868,0.7140472021303458,0.7127758677880062,0.7352043538468812,0.6872865394295655,0.6910598788467708,0.7343103093882215,0.7206518478279123,0.7303939555650816,0.7212709325394968,0.7447999093728906,0.7116083230007726,0.7329159494976487,0.7183871499772779,0.017137326942834614,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
