mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,param_pca__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.08967432975769044,0.039726748418354996,0.0648263692855835,0.019936899365951666,euclidean,5,uniform,5,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 5}",0.6045958795562599,0.6196513470681458,0.6061806656101426,0.5919175911251982,0.6030110935023771,0.5990491283676703,0.6410459587955626,0.6148969889064976,0.6236133122028527,0.6038034865293186,0.6107765451664025,0.01355802762091067,262,0.73261137524212,0.7306744145095968,0.7309385455185772,0.7359570346892058,0.7335798556083818,0.7320831132241592,0.7292657157950343,0.7304102835006163,0.7312907201972179,0.733139637260081,0.731995069554499,0.0018227378794091603,0.60911632161279,0.6214685479053739,0.606012064112511,0.5931301683424725,0.6064609962149776,0.6017197031573925,0.6388153302173608,0.6151729068065832,0.6292298464498064,0.6101340769550087,0.6131259961774277,0.012818189674845791,259,0.7359201792255777,0.7331626172121748,0.7330539747222111,0.7383092524951328,0.7358062730374454,0.7345494189902269,0.7322907240119764,0.7333859734938571,0.7342957743215844,0.7348509139869608,0.7345625101497146,0.0016841441722135141
0.08169054985046387,0.027917389527049676,0.07163717746734619,0.020393377876823184,euclidean,5,uniform,6,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 6}",0.5927099841521395,0.6125198098256736,0.626782884310618,0.5974643423137876,0.6053882725832013,0.6053882725832013,0.6386687797147385,0.6236133122028527,0.6220285261489699,0.6085578446909667,0.6133122028526149,0.013531140542717292,258,0.7324352879027998,0.7361331220285261,0.733139637260081,0.736045078358866,0.7359570346892058,0.7349885543229442,0.7330515935904208,0.731995069554499,0.736045078358866,0.7344602923049832,0.7344250748371193,0.0015567554925374448,0.5986325896182763,0.615267359554387,0.6262171654644995,0.5991524142688499,0.6082076731811387,0.6072840999555859,0.6369262532393236,0.6228099518475328,0.6301567294305833,0.6163738886711846,0.6161028125231363,0.0122955812668023,250,0.7353530207200846,0.7381118521901111,0.7350177732531433,0.7380459487744434,0.7378248469657971,0.736892156481043,0.7357035950787646,0.7343226398269221,0.738825401681889,0.7357211955093584,0.7365818430481557,0.001474170735544658
0.09135298728942871,0.02275089840229928,0.07121410369873046,0.020711829740425573,euclidean,5,uniform,7,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 7}",0.6347068145800316,0.6402535657686212,0.6434231378763867,0.6450079239302694,0.6283676703645008,0.6291600633914421,0.6798732171156894,0.6687797147385103,0.6671949286846276,0.6410459587955626,0.6477812995245641,0.016944060840208476,210,0.760433174854728,0.7572636027469625,0.7564712097200211,0.7607853495333685,0.7608733932030287,0.7621060045782708,0.7569114280683219,0.7557668603627399,0.7555027293537595,0.7584962141222046,0.7584609966543405,0.00228479684216356,0.6377717204749799,0.6393502465412471,0.6429010205142641,0.641833593030637,0.6246124353079556,0.6278298419220626,0.6777699463429048,0.6659574309501798,0.669592587988514,0.6398422979659031,0.6467461121038648,0.017096953542395935,208,0.7606900792293108,0.7574393955879158,0.7564772438179335,0.7610956741356152,0.7609552155163811,0.7620847634734453,0.7567747966325022,0.7565096459064925,0.7563485352859648,0.7584214361325922,0.7586796785718153,0.002165155255737556
0.09384090900421142,0.02878879391363666,0.0662076711654663,0.012650806464669923,euclidean,5,uniform,8,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 8}",0.6426307448494454,0.6632329635499208,0.6553090332805072,0.6664025356576863,0.6362916006339144,0.6632329635499208,0.6893819334389857,0.6727416798732171,0.6735340729001584,0.6489698890649762,0.6611727416798734,0.015047958758122601,182,0.7730234196161296,0.7655397076950168,0.7640429653107942,0.7665962317309385,0.7696777601690439,0.7698538475083642,0.7662440570522979,0.7650114456770558,0.7637788343018137,0.7710864588836063,0.7674854727945062,0.0030311710597746193,0.6441524454900878,0.6626960266715888,0.6532163521032708,0.6640533909281735,0.6354543694322229,0.6598115772068011,0.6868435417965907,0.6684775379913213,0.6741820226193415,0.6475588474923046,0.6596446111731702,0.014389156679156866,174,0.7727295438845276,0.7649658801582608,0.763218168226865,0.7660023626007746,0.7689104990225906,0.769822593449358,0.7656683212673725,0.7650095806719299,0.7634897388248072,0.7703384125814212,0.7670155100687908,0.0030508941754770202
0.10448055267333985,0.03457214925971694,0.10080413818359375,0.03988234948497985,euclidean,5,uniform,9,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 9}",0.6584786053882726,0.6473851030110935,0.6695721077654516,0.6687797147385103,0.6497622820919176,0.6703645007923931,0.6909667194928685,0.6830427892234548,0.6854199683042789,0.6703645007923931,0.6694136291600634,0.013783083933539709,158,0.7817397429124846,0.7782179961260786,0.7788343018136996,0.7797147385103012,0.7790984328226801,0.7812995245641838,0.7762810353935552,0.7752245113576334,0.7739918999823913,0.7770734284204965,0.7781475611903504,0.0023901221343133974,0.6577447334098807,0.6456507685342652,0.6668532469286318,0.6628118725473685,0.6465672021916248,0.6673756726319346,0.6876839916813087,0.6794953631970662,0.6857103525551084,0.6690694025663754,0.6668962606243564,0.013837867113453915,148,0.7810568521812812,0.777542228755787,0.7777187209863451,0.7792907593581848,0.7789437180010339,0.7809043591982724,0.7755537744504435,0.7748343659242056,0.7729893950648158,0.7760701361533481,0.7774904310073716,0.0025072728737478758
0.09975829124450683,0.016965612715034776,0.09491503238677979,0.02963993476167574,euclidean,5,uniform,10,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 10}",0.6608557844690967,0.6624405705229794,0.6743264659270999,0.6822503961965135,0.6695721077654516,0.6703645007923931,0.6925515055467512,0.6814580031695721,0.694136291600634,0.6711568938193344,0.6759112519809826,0.01088206935030294,127,0.7873745377707343,0.783148441627047,0.784293009332629,0.7826201796090861,0.783676703645008,0.7847332276809298,0.7820038739214651,0.7823560486001057,0.780243000528262,0.7840288783236485,0.7834477901038915,0.0018027250426872624,0.6591403311810514,0.6607195188851589,0.6715405570137509,0.6781578264893854,0.6684343518735124,0.6663313173115272,0.6902045903245208,0.6762979252112016,0.6961929785518295,0.6702554186243542,0.6737274815466293,0.011331280517583324,117,0.78690279191642,0.7828710168326115,0.7839165612104354,0.7823300075466649,0.7832545769661616,0.7845692130300597,0.7814903841350357,0.781891419859213,0.7797004901600131,0.7835357958364231,0.7830462257493037,0.0018364367361159981
0.08925528526306152,0.01610814657927429,0.09157025814056396,0.019525103016817848,euclidean,5,uniform,11,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 11}",0.6695721077654516,0.661648177496038,0.679080824088748,0.6846275752773375,0.6664025356576863,0.6695721077654516,0.6988906497622821,0.6822503961965135,0.6870047543581617,0.6624405705229794,0.6761489698890649,0.011543129495406491,124,0.7879027997886952,0.7845571403416094,0.7824440922697659,0.7816516992428244,0.7833245289663673,0.786670188413453,0.7804190878675823,0.7847332276809298,0.7797147385103012,0.7839408346539883,0.7835358337735516,0.0024624541090210584,0.669240502740279,0.6595933994367132,0.6744179515588985,0.6790206386224327,0.6641764671908454,0.6649568509956445,0.6970713445884439,0.6761741439355092,0.6866917535045843,0.6624237963214942,0.6733766848894845,0.01123424458846249,120,0.7869152830489775,0.7838583961771513,0.7813836526200325,0.780875255844526,0.7824371518875887,0.7861568519855017,0.779474910027462,0.7839958621817659,0.7791445380606622,0.7828460090172414,0.782708791085091,0.0024684851397629524
0.09924404621124268,0.01732671242849046,0.10424070358276367,0.024600584240490612,euclidean,5,uniform,12,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 12}",0.6584786053882726,0.6664025356576863,0.6798732171156894,0.6846275752773375,0.6640253565768621,0.6774960380348652,0.7091917591125199,0.6885895404120443,0.6925515055467512,0.6751188589540412,0.679635499207607,0.0142720961079242,111,0.7917767212537419,0.79072019721782,0.7852614896988906,0.7874625814403944,0.7888712801549569,0.7893114985032577,0.783764747314668,0.7904560662088396,0.783764747314668,0.7857897517168515,0.7877179080824088,0.002791539753525748,0.6588937446795228,0.6659769523971502,0.6770136402558846,0.6801237788702252,0.6613075740185292,0.6721165953601138,0.7049326420017595,0.6832985407081364,0.6928126243789536,0.6742509551943235,0.67707270478646,0.01344116697395251,99,0.7909795972150345,0.7899220127617388,0.7844452192774517,0.7867595922762367,0.7879681146360464,0.7886799091443013,0.7825700222134637,0.789664181067406,0.7830269745869645,0.7848633845582762,0.786887900773692,0.002857732523023077
0.13644759654998778,0.04652281691384336,0.11666064262390137,0.037942864006228906,euclidean,5,uniform,13,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 13}",0.6600633914421553,0.6751188589540412,0.6862123613312203,0.6893819334389857,0.6687797147385103,0.6759112519809826,0.7155309033280507,0.705229793977813,0.6862123613312203,0.6838351822503962,0.6846275752773376,0.015584177203092898,85,0.7931854199683043,0.7941539003345659,0.7903680225391795,0.7930973762986441,0.794770206022187,0.7928332452896637,0.7879908434583554,0.7941539003345659,0.787198450431414,0.7923930269413629,0.7920144391618242,0.0024939991542299264,0.6620754398652474,0.6737930375068278,0.6823548776702497,0.6847029662285288,0.6649919076228848,0.670158622221397,0.7107456657444794,0.6998007485094112,0.6857850597078446,0.6833038083356182,0.6817712133412489,0.014352528818746834,73,0.7917892995999682,0.7932740770122779,0.7890348693389095,0.7917356085178111,0.7935695361252926,0.7919516048898563,0.7863007628880665,0.7929358280313618,0.7863381020989307,0.7912795423204898,0.7908209230822966,0.002550026596215671
0.09593744277954101,0.011157216315195803,0.10340323448181152,0.010625341500061145,euclidean,5,uniform,14,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': 14}",0.6735340729001584,0.6719492868462758,0.6854199683042789,0.6949286846275753,0.6798732171156894,0.6830427892234548,0.7155309033280507,0.6996830427892234,0.7020602218700476,0.6862123613312203,0.6892234548335974,0.01300973256132523,64,0.7978517344602923,0.7974115161119916,0.7917767212537419,0.7951223807008276,0.797675647120972,0.7950343370311674,0.7906321535481599,0.7958267300581088,0.790103891530199,0.7945060750132066,0.7945941186828668,0.0027173990813017168,0.6742157720681937,0.6716082015925989,0.681511224964684,0.6906664004409319,0.6771622499488782,0.6778502191130622,0.7109161764803628,0.6928066867104308,0.7035981629496979,0.6846947348203655,0.6865029829089206,0.0122819257891961,50,0.7964820316984779,0.7964381786231849,0.7904960119151807,0.793737247788439,0.7964296659353493,0.7943154116363395,0.7889704700227245,0.794687493396232,0.7890304027602015,0.7933260743268589,0.7933912988102988,0.0027869274972493626
