mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.07404320240020752,0.020879859444110978,0.1807581901550293,0.03302320537180312,euclidean,5,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.6933438985736925,0.7242472266244057,0.7147385103011094,0.7266244057052298,0.7044374009508716,0.7107765451664025,0.722662440570523,0.7083993660855784,0.7258320126782885,0.7250396196513471,0.7156101426307447,0.010657317993627333,17,0.8094734988554323,0.8090332805071315,0.8088571931678112,0.8085930621588308,0.8112343722486354,0.8095615425250925,0.8089452368374714,0.8092093678464518,0.8082408874801902,0.8056876210600458,0.8088836062687091,0.0013106683509167996,0.689474319556675,0.7217031303262381,0.7121460378609499,0.7202108357108814,0.7019119391530547,0.7061131302817972,0.7170870023327157,0.703861773844768,0.7236230005414311,0.7225182476736298,0.7118649417282141,0.010691463699841761,17,0.8079441983919565,0.8074455223426965,0.8073244747838783,0.8071953691814205,0.8097299706175896,0.8080346381007022,0.8072952089435379,0.8077081688496409,0.8067231082244659,0.8040237245677785,0.8073424384003667,0.0013456435151724686
0.06011180877685547,0.006929459876226218,0.14875497817993164,0.024715728824808308,euclidean,5,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7068145800316957,0.7282091917591125,0.722662440570523,0.7258320126782885,0.7099841521394612,0.7194928684627575,0.7377179080824089,0.7194928684627575,0.7353407290015848,0.7329635499207607,0.7238510301109351,0.009758023336817965,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7019742583970555,0.7239419263930119,0.7191281439306538,0.718349540526893,0.7076438537819562,0.7172851870010082,0.7326272791693648,0.7129990907709464,0.7320877483041445,0.7293640462629936,0.7195401074538028,0.009716685503180193,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05815861225128174,0.008639221817857434,0.17846720218658446,0.08706564711931819,euclidean,8,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.6846275752773375,0.7004754358161648,0.7068145800316957,0.7179080824088748,0.7012678288431062,0.7131537242472267,0.7290015847860539,0.7155309033280507,0.7060221870047544,0.7171156893819335,0.7091917591125199,0.011597126070666073,22,0.7797147385103012,0.7789223454833597,0.7819158302518049,0.7793625638316605,0.7798027821799612,0.7814756119035041,0.7771614720901567,0.7790984328226801,0.7771614720901567,0.7758408170452544,0.779045606620884,0.0018070199099805774,0.6797930614165952,0.695961250999906,0.7031639023440935,0.7138813398225271,0.697028154534687,0.7094194609988598,0.7228185199059213,0.7104484458389517,0.7059525186065747,0.7165082869468732,0.705497494141499,0.011663954360162905,22,0.7780974136128717,0.7772116544243629,0.7795680422053205,0.7771938342597975,0.7778465335901618,0.7795384952864822,0.7751802868811428,0.7775331423772218,0.7751876278863138,0.7736356349850667,0.7770992665508742,0.001820516600877132
0.0801011085510254,0.028944204678066503,0.12047293186187744,0.03633157012904188,euclidean,8,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.6925515055467512,0.7234548335974643,0.7179080824088748,0.7345483359746434,0.7123613312202852,0.7321711568938193,0.7400950871632329,0.7242472266244057,0.7274167987321711,0.7282091917591125,0.723296354992076,0.012741522182086705,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.687208717086067,0.719463394728612,0.7141310747052595,0.7310035479088564,0.7081798663941586,0.7298404570824284,0.7340439889061463,0.7188579288230746,0.724297182627991,0.7258566339110563,0.719288279217365,0.013091474747555728,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07109634876251221,0.023109856157266222,0.14537220001220702,0.025179936891730186,euclidean,10,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.6957210776545166,0.7028526148969889,0.7123613312202852,0.7218700475435816,0.694136291600634,0.713946117274168,0.7250396196513471,0.7060221870047544,0.7171156893819335,0.7115689381933439,0.7100633914421554,0.009817042884021214,21,0.7718788519105476,0.7693255854904032,0.76747666842754,0.7679168867758408,0.7662440570522979,0.7692375418207431,0.7658038387039972,0.7669484064095792,0.7684451487938018,0.7659799260433174,0.7679256911428068,0.001784682320939908,0.6912731804483053,0.6991743964868409,0.7078373198803674,0.7162483170622015,0.6889208895134906,0.7105085017478833,0.7188921208624015,0.7011052042208458,0.7164455458161351,0.708101273758491,0.7058506749796962,0.009936609243785819,21,0.7699083685901147,0.7671957373483407,0.7649372212922944,0.7656414810207232,0.7636895634239897,0.7666277357772922,0.7633100991783353,0.7648576428290961,0.7657002822888047,0.7638547788173549,0.7655722910566346,0.0018734550494516468
0.07899460792541504,0.02626765046835032,0.12119743824005128,0.031970870894431375,euclidean,10,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7060221870047544,0.7194928684627575,0.7202852614896988,0.7297939778129953,0.713946117274168,0.7218700475435816,0.7345483359746434,0.7091917591125199,0.7377179080824089,0.7266244057052298,0.7219492868462758,0.009899840222472735,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7015106419389373,0.7156037870883356,0.7160577409263897,0.7252148460499201,0.7099758735090111,0.7190999383053318,0.7295557275185176,0.704484298514562,0.7343799475181525,0.7220784090125134,0.7177961210381671,0.00999896529257729,14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06391339302062989,0.019238990929118065,0.1507277250289917,0.02205044942221372,euclidean,12,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.7012678288431062,0.7036450079239303,0.7068145800316957,0.7329635499207607,0.7068145800316957,0.7210776545166403,0.7305863708399366,0.7107765451664025,0.7179080824088748,0.7107765451664025,0.7142630744849445,0.010453583254542306,20,0.764571227328755,0.7607853495333685,0.7600810001760874,0.7582320831132242,0.7612255678816693,0.760433174854728,0.7577038210952632,0.76166578622997,0.7587603451311851,0.7594646944884663,0.7602923049832716,0.0018801807597583896,0.6980073115816238,0.7008639775148753,0.7024481393381515,0.7289151700079737,0.7023626290626568,0.7160972455307278,0.7244598514764711,0.7050788442556227,0.7157166695602412,0.7080351558068891,0.7101984994135233,0.010035255642516313,20,0.7626666629080994,0.758338386164082,0.7572369890927934,0.7553347621124232,0.7585248945810517,0.7581884190258228,0.7547637750732472,0.7594900497885698,0.755751894327273,0.7574084028776552,0.7577704235951017,0.0021785145340180805
0.06745309829711914,0.013850170749303016,0.10528731346130371,0.006684578110815163,euclidean,12,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.6988906497622821,0.7171156893819335,0.7155309033280507,0.7385103011093502,0.7091917591125199,0.7218700475435816,0.7416798732171157,0.7210776545166403,0.7337559429477021,0.7290015847860539,0.722662440570523,0.012678288431061802,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6958762658990061,0.7147892235741361,0.7113157243225655,0.7348797907844503,0.7046877613374464,0.7191442624990579,0.7367133676542136,0.7166912089548042,0.7308956504317944,0.7257149279506999,0.7190708183408174,0.01254653364909061,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05720915794372559,0.005275885261899995,0.13396332263946534,0.007642316755200403,euclidean,15,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.6893819334389857,0.7012678288431062,0.7020602218700476,0.7321711568938193,0.6949286846275753,0.7076069730586371,0.7179080824088748,0.705229793977813,0.7091917591125199,0.7242472266244057,0.7083993660855785,0.0124584748063604,23,0.7545342489874978,0.7538298996302166,0.7497798908258496,0.7495157598168691,0.751716851558373,0.7504842401831309,0.7503081528438106,0.7513646768797323,0.7496918471561894,0.7500440218348301,0.7511269589716499,0.0016747053923183036,0.6862284742771898,0.698757217576978,0.6970755132871833,0.7284584366346714,0.6906871308421892,0.7029659870750395,0.7112109260453882,0.698034933422078,0.7078346807942244,0.72206271631319,0.7043316016268132,0.012630223970968435,23,0.7523352995133543,0.7517272741024847,0.7471803207444297,0.7468022367478296,0.7489590918200769,0.7477962096815854,0.7476466748070946,0.7487677689507148,0.74639154561652,0.747350710742768,0.7484957132726857,0.001924083834420187
0.06321513652801514,0.011131888534749505,0.10564846992492676,0.009516647435311219,euclidean,15,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7036450079239303,0.7179080824088748,0.7179080824088748,0.7353407290015848,0.6996830427892234,0.7179080824088748,0.7377179080824089,0.7274167987321711,0.7266244057052298,0.7361331220285261,0.7220285261489698,0.012492698684637938,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7003900815561964,0.7152860041123965,0.7154620820194351,0.7319849212463855,0.6948079170028523,0.7149917910714704,0.7332687981787291,0.7227675148072155,0.7252581036783224,0.7348594847656953,0.7189076698438698,0.01284898879794966,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
