x_pos,y_pos,x_vel,y_vel,angle,ang_vel,leg_1,leg_2,main_booster,lat_booster
-0.0015153884887695,1.4033482074737549,-0.1540384888648986,-0.3365293741226196,0.0022386605851352,0.0441950447857379,0.0,0.0,0.4824877716801812,-0.2578978236082727
-0.0029770850669592,1.3961442708969116,-0.1490719765424728,-0.3201799392700195,0.0051156608387827,0.0575463250279426,0.0,0.0,0.8244720343750254,-0.549438835421467
-0.0043189050629734,0.0,-0.1391456127166748,-0.3028898239135742,0.0100147817283868,0.0979915410280227,0.0,0.0,-0.0271101812267806,-0.947670133629167
-0.005742073059082,1.3822352886199951,-0.1500086188316345,-0.315389335155487,0.0176249239593744,0.1522171646356582,0.0,0.0,0.5852268517320223,-0.8648884409310158
-0.0070981979370117,1.3758084774017334,-0.1457398384809494,-0.2857834994792938,0.0276389271020889,0.2002985924482345,0.0,0.0,-0.0929213636414796,-0.2771092987601325
-0.0084467884153127,1.3691067695617676,-0.145447626709938,-0.2980777621269226,0.0381174460053443,0.2095897942781448,0.0,0.0,-0.6676861575338371,-0.0494596507613979
-0.0097878454253077,1.3621307611465454,-0.1451666802167892,-0.3103626370429992,0.0490607172250747,0.2188853919506073,0.0,0.0,0.2640426135588838,0.0289412580593066
-0.0110317226499319,1.3556303977966309,-0.1364544928073883,-0.2893362939357757,0.0610119439661502,0.239046573638916,0.0,0.0,0.6043930183126089,-0.0629982954520373
-0.0123296733945608,1.350071668624878,-0.1422658860683441,-0.24760402739048,0.073368988931179,0.2471635341644287,0.0,0.0,0.1453027893467875,-0.775708294178828
-0.0137193677946925,1.3449909687042236,-0.1534417420625686,-0.22658771276474,0.087724283337593,0.2871321141719818,0.0,0.0,-0.3807267673184673,-0.3771644124541122
-0.0151023864746093,1.339637279510498,-0.1532135009765625,-0.2388872504234314,0.102538414299488,0.2963097691535949,0.0,0.0,0.0236839987318466,-0.7900261197648057
-0.0165231712162494,1.334496259689331,-0.159045398235321,-0.2297365963459015,0.1194051578640937,0.3373661637306213,0.0,0.0,-0.1229668394517569,0.2605144763856943
-0.0179377552121877,1.3290834426879885,-0.1588448137044906,-0.2420472502708435,0.1367275863885879,0.3464800715446472,0.0,0.0,-0.1796314575132833,0.5095485084686345
-0.0193015094846487,0.0,-0.1530466675758361,-0.2540531456470489,0.1533758640289306,0.3329962491989136,0.0,0.0,-0.5711475198206253,-0.0374448069993558
-0.0206593517214059,1.3174521923065186,-0.1528670191764831,-0.2663620710372925,0.1704780310392379,0.3420747220516205,0.0,0.0,-0.3131592169401287,-0.9600227405713694
-0.022071361541748,1.3112027645111084,-0.1602376252412796,-0.2800474166870117,0.189608633518219,0.3826467394828796,0.0,0.0,0.8932552515666436,-0.3360702781594782
-0.0235075950622558,1.306172013282776,-0.1637862920761108,-0.2262942641973495,0.2099291235208511,0.406447172164917,0.0,0.0,-0.6951609188598764,-0.2887051780216508
-0.0249388702213764,1.3008713722229004,-0.1636436879634857,-0.2386305183172226,0.2306962013244629,0.4153794646263122,0.0,0.0,-0.6462081875161996,0.8768598758457512
