x_pos,y_pos,x_vel,y_vel,angle,ang_vel,leg_1,leg_2,main_booster,lat_booster
-0.0015262603992596,1.4031386375427246,-0.1546336710453033,-0.3458406031131744,0.0018076719716191,0.0356608256697654,0.0,0.0,0.1000639286427167,-0.565868978197561
-0.0030613900162279,1.3953526020050049,-0.1565305888652801,-0.3460521101951599,0.0047935252077877,0.059723675251007,0.0,0.0,0.341856903249871,0.8644129484300128
-0.0044083595275878,1.3875676393508911,-0.1361783444881439,-0.3460084795951843,0.0062475861050188,0.0290840305387973,0.0,0.0,-0.3659377482408523,0.6996459324641191
-0.0057127000764012,1.379294753074646,-0.1308119893074035,-0.3676832020282745,0.006628812290728,0.0076252571307122,0.0,0.0,-0.6685625285857131,0.5418980015633917
-0.0069660185836255,1.3705382347106934,-0.1244494467973709,-0.3891673684120178,0.0057476363144814,-0.0176249258220195,0.0,0.0,0.7862037830651816,-0.9610137082676032
-0.0081331254914402,1.3621764183044434,-0.118063248693943,-0.3716486990451813,0.0070857321843504,0.0267644021660089,0.0,0.0,-0.7159795922183552,0.941039534419234
-0.0092287063598632,1.3533291816711426,-0.1091410294175148,-0.3932042121887207,0.0066699078306555,-0.0083170086145401,0.0,0.0,0.4365983340677077,-0.8181461162487444
-0.0102457050234079,0.0,-0.1031822189688682,-0.3771534562110901,0.0081355879083275,0.0293164495378732,0.0,0.0,-0.968024364145352,0.54739978574903
-0.0112190246582031,1.3358782529830933,-0.0977806150913238,-0.3984578549861908,0.0085800597444176,0.0088903112336993,0.0,0.0,0.4270999220382896,0.9118762731850074
-0.0121244434267282,1.3273751735687256,-0.0892074331641197,-0.3779124021530151,0.0072618182748556,-0.0263672675937414,0.0,0.0,0.6769423625438575,0.734660670394713
-0.0128774642944335,1.3192933797836304,-0.0727544128894805,-0.3591811060905456,0.0047403955832123,-0.0504332482814788,0.0,0.0,0.9651473619056624,0.8176560505589234
-0.0134734157472848,1.3116676807403564,-0.0556662566959857,-0.338907778263092,0.0008527602185495,-0.0777600854635238,0.0,0.0,-0.5601639257588187,0.77731862754468
-0.0139901163056492,1.3035606145858765,-0.0458887442946434,-0.360321432352066,-0.0048614279367029,-0.1142941489815712,0.0,0.0,-0.7663133222462131,-0.8124541082599663
-0.014557933434844,1.2949609756469729,-0.0524884574115276,-0.3822240531444549,-0.0091004613786935,-0.0847885757684707,0.0,0.0,-0.7499284920332476,0.5173729247133199
-0.0150686260312795,1.2858805656433103,-0.0455609746277332,-0.4036165177822113,-0.0145581299439072,-0.1091631650924682,0.0,0.0,0.1096729889743779,0.5462354225372894
-0.0154444696381688,1.2766051292419434,-0.0311684645712375,-0.4123153388500213,-0.0209005363285541,-0.1268597990274429,0.0,0.0,0.8282106463078398,-0.8817681073468738
-0.0156929977238178,1.2682709693908691,-0.0205812267959117,-0.3704698979854584,-0.0251263752579689,-0.0845242738723754,0.0,0.0,0.0745280748369257,-0.5798853898309224
-0.0158683769404888,1.2598093748092651,-0.014641486108303,-0.3761246502399444,-0.0279905144125223,-0.057287611067295,0.0,0.0,-0.4538996020537973,-0.9046096208814493
-0.0160930640995502,1.25087308883667,-0.0211434196680784,-0.3971938192844391,-0.0292970165610313,-0.0261327438056468,0.0,0.0,-0.4764025991549432,-0.9369342067842056
-0.016390036791563,1.2414543628692627,-0.03056943975389,-0.4185978770256042,-0.0284436456859111,0.0170692503452301,0.0,0.0,-0.2032453706703236,0.9735408831372804
-0.0165812484920024,1.2315528392791748,-0.0176624860614538,-0.4400940537452698,-0.0298838913440704,-0.0288075953722,0.0,0.0,0.0243975026769864,-0.6485107377350434
-0.0167936328798532,1.221575140953064,-0.0211405772715806,-0.443454772233963,-0.0299751460552215,-0.0018252877052873,0.0,0.0,0.7278786736699234,-0.5211743800189363
-0.0168706886470317,1.211959958076477,-0.0091280722990632,-0.4273129999637604,-0.028573153540492,0.0280424449592828,0.0,0.0,-0.1920360815638477,0.550282187684833
-0.016883373260498,1.201850652694702,-0.0015097483992576,-0.4492968022823334,-0.0283433068543672,0.0045975986868143,0.0,0.0,-0.7438352571152786,-0.8641002873109973
-0.0169634819030761,1.1912615299224854,-0.0104422699660062,-0.4705779254436493,-0.0259383879601955,0.0481027886271476,0.0,0.0,-0.721622889686182,0.7265470365026514
-0.016982078552246,1.1801676750183103,-0.0032369482796639,-0.4930457770824432,-0.0245790854096412,0.0271863341331481,0.0,0.0,-0.7048964941017961,-0.7969500712119852
-0.0170437805354595,1.1685950756072998,-0.0091950744390487,-0.5142846703529358,-0.02159433811903,0.0596947893500328,0.0,0.0,0.5261592116849831,-0.9391685330917732
-0.0172793380916118,1.157697081565857,-0.0283688809722661,-0.48429936170578,-0.0168442837893962,0.0950010567903518,0.0,0.0,-0.494558622140655,-0.6858639143154915
-0.0175590515136718,1.146320939064026,-0.0345147959887981,-0.5055450797080994,-0.0103845633566379,0.1291943937540054,0.0,0.0,0.6587173021466382,-0.6057883714381171
