x_pos,y_pos,x_vel,y_vel,angle,ang_vel,leg_1,leg_2,main_booster,lat_booster
-0.0015280724037438,1.4030499458312988,-0.1542612165212631,-0.3497892618179321,0.0012990720570087,0.0255911760032176,0.0,0.0,-0.0058844867261171,0.7116935556892019
-0.0030000687111169,1.3946248292922974,-0.1464545428752899,-0.3744475543498993,0.0005615242407657,-0.0147521700710058,0.0,0.0,0.1774403325692339,0.9748314391114076
-0.0042879106476902,1.3860496282577517,-0.1256390810012817,-0.3811221122741699,-0.0025468084495514,-0.0621723532676696,0.0,0.0,0.6840511410136179,-0.6340633657558223
-0.0057599069550633,1.377662181854248,-0.1445091664791107,-0.3727755546569824,-0.00520934863016,-0.053255595266819,0.0,0.0,-0.0863859464131169,0.6849608172762094
-0.0071708681061863,1.368702054023743,-0.1362615525722503,-0.3982526659965515,-0.0099908178672194,-0.0956383198499679,0.0,0.0,-0.8468673630370778,0.6214103491198189
-0.0085261343047022,1.359166145324707,-0.1286820173263549,-0.4238802194595337,-0.0167542155832052,-0.1352803707122802,0.0,0.0,0.150521884522752,0.6544718265180709
-0.0098449708893895,1.3496588468551636,-0.1232253909111023,-0.4226691424846649,-0.0253124292939901,-0.1711802035570144,0.0,0.0,0.7129603273211127,0.6384584985190935
-0.0109332082793116,1.3405773639678955,-0.0988506823778152,-0.4038131833076477,-0.0351817123591899,-0.1974041163921356,0.0,0.0,0.5970101762763238,0.6087935894899736
-0.0119614601135253,1.3321404457092283,-0.0911377817392349,-0.375290960073471,-0.0467597618699073,-0.2315821349620819,0.0,0.0,0.0742536280640695,-0.8694562789128224
-0.013040542602539,1.3238487243652344,-0.0974783822894096,-0.3688834905624389,-0.0570843331515789,-0.2065101563930511,0.0,0.0,0.1727017967742521,0.987533789615054
-0.013949585147202,1.3156042098999023,-0.0780376121401786,-0.3669633567333221,-0.0698290020227432,-0.2549166977405548,0.0,0.0,-0.5971508654503368,0.5365725820161114
-0.014815330505371,1.306781768798828,-0.0720463842153549,-0.3928443193435669,-0.0842326655983924,-0.2880998849868774,0.0,0.0,0.0587656866947763,0.7467475533899445
-0.0154922483488917,1.2980430126190186,-0.0512902550399303,-0.3894028961658478,-0.1005132347345352,-0.3256415128707886,0.0,0.0,-0.3825637290407724,-0.9737808625295016
-0.0162409786134958,1.2887343168258667,-0.0597457066178321,-0.414802998304367,-0.1155507266521453,-0.3007772862911224,0.0,0.0,-0.7414223565213096,0.5428878586790751
-0.0169403068721294,1.2788516283035278,-0.0530244633555412,-0.4406245052814483,-0.1323881298303604,-0.3367789983749389,0.0,0.0,0.854808630230169,0.7852280055799246
-0.0174051281064748,1.2688477039337158,-0.0278729796409606,-0.4463852047920227,-0.1509664803743362,-0.3716011643409729,0.0,0.0,0.909317199362636,0.6773329124915919
-0.0175010673701763,1.2596977949142456,0.0103238988667726,-0.4088068008422851,-0.1709196269512176,-0.3990989923477173,0.0,0.0,-0.2042628678939191,0.5302929162127631
-0.0175496097654104,1.2499620914459229,0.0167777296155691,-0.4353318512439728,-0.1926512122154235,-0.4346708655357361,0.0,0.0,0.820920566330394,-0.85964976235429
-0.0173810012638568,1.2409546375274658,0.0369299836456775,-0.4030587077140808,-0.2128930687904358,-0.404873788356781,0.0,0.0,0.4256328466732662,0.6081578287545244
-0.0171391479671001,1.2321043014526367,0.0459728091955184,-0.3966449797153473,-0.2349822670221328,-0.4418241083621979,0.0,0.0,-0.3109285997187465,0.7264702241040122
-0.0168312080204486,1.2226682901382446,0.0546565875411033,-0.4233658015727997,-0.2593001425266266,-0.4864013791084289,0.0,0.0,-0.6808951327624633,-0.6068101837384328
-0.0165709499269723,1.2126812934875488,0.0490066073834896,-0.4481068849563598,-0.2828765213489532,-0.4715706706047058,0.0,0.0,0.323245318329711,0.6526350409946189
-0.0160310752689838,1.2026863098144531,0.07834954559803,-0.449142187833786,-0.3080376088619232,-0.5032669901847839,0.0,0.0,0.299873371721385,0.8192609385080015
-0.0152989383786916,1.1924115419387815,0.0993676632642746,-0.4624379575252533,-0.335269570350647,-0.544688880443573,0.0,0.0,0.7267004867678308,-0.5824897941998239
-0.014539336785674,1.1826286315917969,0.101534366607666,-0.4409790337085724,-0.3621682226657867,-0.5380209684371948,0.0,0.0,-0.8212271777980353,-0.8277296386791069
-0.0138606075197458,1.1723082065582275,0.0916861519217491,-0.4649041891098022,-0.3874033689498901,-0.5047029256820679,0.0,0.0,0.7528493016731301,-0.7532767890011001
-0.0129414554685354,1.16252863407135,0.1144351735711097,-0.4409613013267517,-0.411522775888443,-0.482388973236084,0.0,0.0,0.8247416017207934,0.5504249431744823
-0.0117587093263864,1.1535093784332275,0.1424125134944915,-0.4081057906150818,-0.437647134065628,-0.522487223148346,0.0,0.0,0.6707460455501639,0.8260928456815164
-0.010315990075469,1.1450490951538086,0.1702766269445419,-0.384400874376297,-0.4661693572998047,-0.5704447031021118,0.0,0.0,0.3143580188079158,0.6241007413513455
-0.008672428317368,1.1365242004394531,0.1915992796421051,-0.3883271217346191,-0.4964801669120788,-0.6062168478965759,0.0,0.0,-0.5862476821008751,-0.5830674476004629
-0.0070648193359375,1.127475380897522,0.1868887990713119,-0.4119088351726532,-0.5260331630706787,-0.5910603404045105,0.0,0.0,-0.9817973971366882,-0.9997697472572328
-0.005534934811294,1.1179258823394775,0.1770060509443283,-0.4339944720268249,-0.5536408424377441,-0.5521532893180847,0.0,0.0,-0.9093652963638306,-0.998883843421936
-0.0040764808654785,1.1078901290893557,0.1677494198083877,-0.4552898705005646,-0.5792466998100281,-0.5121169686317444,0.0,0.0,-0.909026861190796,-0.9987103343009948
-0.0026933669578284,1.0973529815673828,0.1582569330930709,-0.4772215485572815,-0.6029313206672668,-0.4736920297145843,0.0,0.0,-0.9659327268600464,-0.9985240697860718
-0.0013715743552893,1.0863158702850342,0.150410920381546,-0.4990871846675873,-0.6249465346336365,-0.4403043687343597,0.0,0.0,-0.8977482914924622,-0.999514102935791
-0.0001082420349121,1.074784278869629,0.1429219245910644,-0.5206452012062073,-0.6452732682228088,-0.4065356254577636,0.0,0.0,-0.7436615824699402,-0.9999019503593444
0.0010877609020099,1.06275475025177,0.1344683468341827,-0.5422494411468506,-0.6637576222419739,-0.3696872293949127,0.0,0.0,-0.725174069404602,-0.9997130036354064
0.0022291182540357,1.0502300262451172,0.1274940222501754,-0.5637317299842834,-0.6805967688560486,-0.3367823958396911,0.0,0.0,-0.8192914724349976,-0.9992020726203918
0.0033102990128099,1.0372226238250732,0.1197801679372787,-0.5844789743423462,-0.6954901814460754,-0.2978686392307281,0.0,0.0,-0.6527350544929504,-0.997955560684204
0.0043344497680664,1.0237178802490234,0.1126279085874557,-0.6059635877609253,-0.7086915969848633,-0.2640277743339538,0.0,0.0,-0.472361147403717,-0.9965620040893556
0.005292129702866,1.0097380876541138,0.1041897535324096,-0.6261804699897766,-0.7196844816207886,-0.2198576033115387,0.0,0.0,-0.8007140755653381,-0.9947978258132936
0.0062012672424316,0.9952468872070312,0.0982418209314346,-0.6483614444732666,-0.7293224930763245,-0.1927601397037506,0.0,0.0,-0.5718334913253784,-0.9950414299964904
0.007056045345962,0.98024183511734,0.0916346237063407,-0.6705996990203857,-0.7375136017799377,-0.163821667432785,0.0,0.0,-0.3022403717041015,-0.993998646736145
0.0078608514741063,0.964729070663452,0.0855039730668068,-0.6925232410430908,-0.744240403175354,-0.1345357447862625,0.0,0.0,-0.6012281179428101,-0.9928016066551208
0.0085984226316213,0.9487197995185852,0.0772912725806236,-0.7137032747268677,-0.7489972710609436,-0.0951378121972084,0.0,0.0,-0.537116527557373,-0.9810537695884703
0.0092784883454442,0.9322035312652588,0.070312812924385,-0.7354918718338013,-0.7521127462387085,-0.0623099878430366,0.0,0.0,-0.7568236589431763,-0.9858061075210572
0.0099044796079397,0.9151820540428162,0.0637102350592613,-0.757206380367279,-0.7536131739616394,-0.0300085339695215,0.0,0.0,-0.7485496401786804,-0.9422515630722046
0.0104707721620798,0.8976845741271973,0.0561364069581031,-0.7773539423942566,-0.7529411315917969,0.0134405065327882,0.0,0.0,-0.8886415958404541,-0.985749363899231
0.0109720230102539,0.8797169327735901,0.0478770472109317,-0.7971651554107666,-0.749899685382843,0.0608285441994667,0.0,0.0,-0.9293319582939148,-0.995872437953949
0.0114125255495309,0.8612567782402039,0.0403213910758495,-0.8181496262550354,-0.7448847889900208,0.1002981215715408,0.0,0.0,-0.9649295210838318,-0.9770355224609376
0.0118095399811863,0.8422831892967224,0.0349466577172279,-0.8403645157814026,-0.7385218143463135,0.1272590905427932,0.0,0.0,-0.9640747904777528,-0.9914728403091432
0.012146663852036,0.8228275179862976,0.0273285005241632,-0.8608475923538208,-0.7300269603729248,0.1698970347642898,0.0,0.0,-0.9712077379226683,-0.9930294752120972
0.0124338148161768,0.8028592467308044,0.0211358051747083,-0.8829902410507202,-0.7200217843055725,0.2001038044691085,0.0,0.0,-0.9553913474082948,-0.9864600896835328
0.0126676559448242,0.7824016809463501,0.0142701473087072,-0.9039481282234192,-0.708096981048584,0.2384958267211914,0.0,0.0,-0.9584221839904784,-0.9820746779441832
0.0128565784543752,0.7614262104034424,0.0085985166952013,-0.926442563533783,-0.6948027014732361,0.265885591506958,0.0,0.0,-0.9449601769447328,-0.9627440571784972
0.0129775051027536,0.7399598360061646,-4.012622230220586e-05,-0.94741028547287,-0.6793003082275391,0.3100473880767822,0.0,0.0,-0.9462884068489076,-0.9361883401870728
0.0130552295595407,0.7179877161979675,-0.0057294489815831,-0.9693822264671326,-0.6622751951217651,0.3405021429061889,0.0,0.0,-0.930378556251526,-0.7746498584747314
0.0130987167358398,0.6954912543296814,-0.0102215688675642,-0.9924018979072572,-0.6441497802734375,0.3625087141990661,0.0,0.0,-0.7606416940689087,-0.5236563086509705
0.0131171224638819,0.6724615693092346,-0.0135931577533483,-1.0159507989883425,-0.6252105236053467,0.3787856698036194,0.0,0.0,-0.1791226863861084,-0.3557462692260742
0.013136863708496,0.6488625407218933,-0.0135315330699086,-1.0415208339691162,-0.6064486503601074,0.3752375841140747,0.0,0.0,0.1183760166168212,-0.3814141750335693
0.0133292200043797,0.6249732971191406,0.0035324194468557,-1.0546133518218994,-0.5876861214637756,0.3752503395080566,0.0,0.0,0.7919025421142578,-0.5368195176124573
0.0138149261474609,0.6015973091125488,0.0320661775767803,-1.0317357778549194,-0.568216860294342,0.389384925365448,0.0,0.0,0.7647203207015991,-0.5814599394798279
0.0146800996735692,0.5782720446586609,0.0685246810317039,-1.0291815996170044,-0.5472733974456787,0.4188692569732666,0.0,0.0,0.7781977653503418,-0.5138382315635681
0.015879726037383,0.5552340149879456,0.1008072942495346,-1.016303539276123,-0.5252636075019836,0.4401957988739013,0.0,0.0,0.9079084396362304,-0.3044012784957886
0.0173214916139841,0.5322216153144836,0.1248172670602798,-1.0154670476913452,-0.5032975077629089,0.4393221735954284,0.0,0.0,0.9540228843688964,-0.8209616541862488
0.0189070701599121,0.5097216367721558,0.1377532929182052,-0.9925500750541688,-0.4799849092960357,0.4662521779537201,0.0,0.0,0.9775538444519044,-0.3002110123634338
0.0209912303835153,0.487998902797699,0.1872778832912445,-0.958309531211853,-0.4566007852554321,0.4676831364631653,0.0,0.0,0.9495166540145874,-0.2048504948616027
0.0233171470463275,0.4661089181900024,0.2108265906572342,-0.9659537076950072,-0.4327968657016754,0.4760791361331939,0.0,0.0,0.978036880493164,-0.6553162336349487
0.0260615348815917,0.4450607299804687,0.2511044144630432,-0.928495228290558,-0.4075393676757812,0.5051497220993042,0.0,0.0,0.9598348140716552,-0.4194329977035522
0.0289292335510253,0.4242852926254272,0.2636339068412781,-0.9169012308120728,-0.3827885687351227,0.4950162470340729,0.0,0.0,0.958465337753296,-0.6215184926986694
0.0319473259150981,0.4041546881198883,0.2774945795536041,-0.8883836269378662,-0.3570326268672943,0.5151187777519226,0.0,0.0,0.9353339672088624,-0.7511348128318787
0.0352051742374897,0.3844944536685943,0.2996294498443603,-0.8675255179405212,-0.3295986354351043,0.5486799478530884,0.0,0.0,0.962522029876709,-0.4487374424934387
0.0386464111506938,0.365766704082489,0.3183372914791107,-0.8266942501068115,-0.3028079271316528,0.5358140468597412,0.0,0.0,0.6642061471939087,0.0105912685394287
0.042335033416748,0.347273051738739,0.3424553573131561,-0.8166742324829102,-0.27559295296669,0.5442994832992554,0.0,0.0,0.8131277561187744,-0.916783094406128
0.0460337623953819,0.3288734555244446,0.3413936793804168,-0.8126570582389832,-0.2464939802885055,0.5819798707962036,0.0,0.0,0.9882602691650392,0.4238142967224121
0.0499107353389263,0.3104491829872131,0.3585368692874908,-0.8142377138137817,-0.2169011831283569,0.5918561816215515,0.0,0.0,0.9898066520690918,-0.0286773443222045
0.0538421645760536,0.2920724153518677,0.3638250231742859,-0.8127086758613586,-0.1873530149459839,0.5909639596939087,0.0,0.0,0.9988269805908204,-0.2767513990402221
0.0579458251595497,0.2745492160320282,0.3807865381240845,-0.7753392457962036,-0.157704696059227,0.5929666757583618,0.0,0.0,0.99058997631073,0.452673077583313
0.0623025894165039,0.2578962743282318,0.4053367078304291,-0.7371967434883118,-0.127448558807373,0.6051228046417236,0.0,0.0,0.9961256980895996,-0.7535620331764221
0.0665842071175575,0.24219711124897,0.396364152431488,-0.6953269243240356,-0.0958545058965683,0.6318815350532532,0.0,0.0,0.9910275936126708,-0.5469045639038086
0.0706994086503982,0.226556971669197,0.3788211345672607,-0.6933372020721436,-0.0634694173932075,0.6477020382881165,0.0,0.0,0.99932599067688,0.0165928602218627
0.0749271363019943,0.2117837220430374,0.3895688652992248,-0.6555116772651672,-0.0306561291217803,0.6562663316726685,0.0,0.0,0.9994734525680542,0.6684284210205078
0.0791005119681358,0.1974972784519195,0.3855763375759125,-0.6346033811569214,0.0006990659749135,0.627104640007019,0.0,0.0,0.9999985694885254,0.894834041595459
0.0832739844918251,0.183883249759674,0.3873105347156524,-0.605352520942688,0.0303568877279758,0.5931567549705505,0.0,0.0,0.999987006187439,0.6593563556671143
0.0874610915780067,0.1709801107645034,0.3898102641105652,-0.5743052959442139,0.0589005090296268,0.5708729028701782,0.0,0.0,0.999884843826294,0.7300988435745239
0.0917804688215255,0.158582866191864,0.4040331840515136,-0.5523160099983215,0.0865179598331451,0.5523492097854614,0.0,0.0,0.9997076988220216,0.4658548831939697
0.0960949882864952,0.1462444812059402,0.4032161831855774,-0.5502434372901917,0.1145277991890907,0.5601969361305237,0.0,0.0,0.9999725818634032,0.6850488185882568
0.1005300506949424,0.1340933591127395,0.4161568582057953,-0.5423749089241028,0.1417504996061325,0.5444539785385132,0.0,0.0,0.99995756149292,0.7182226181030273
0.1051159873604774,0.1224567964673042,0.4320243000984192,-0.5199282169342041,0.1682884097099304,0.530758261680603,0.0,0.0,0.9988927841186525,0.7605816125869751
0.1098639518022537,0.111015997827053,0.4491544663906097,-0.5115876793861389,0.1940199136734008,0.5146304965019226,0.0,0.0,0.9999439716339112,-0.629905104637146
0.1143819838762283,0.1003370881080627,0.4247609078884125,-0.4783890843391418,0.2212883085012436,0.5453682541847229,0.0,0.0,0.9998486042022704,0.6953974962234497
0.118792250752449,0.0904739946126937,0.4151388704776764,-0.4424579739570617,0.2475553601980209,0.5253411531448364,0.0,0.0,0.9992765188217164,0.1160053014755249
0.1231524497270584,0.0812759473919868,0.4093223512172699,-0.4135360717773437,0.2748284339904785,0.5454620122909546,0.0,0.0,0.99990713596344,0.7488021850585938
0.1275922805070877,0.0721542909741401,0.4183362126350403,-0.4104462563991546,0.3012165427207947,0.5277627110481262,0.0,0.0,0.9998733997344972,0.7802836894989014
0.1318439543247223,0.0633452013134956,0.4010959565639496,-0.3966967761516571,0.3261853456497192,0.499376118183136,0.0,0.0,0.9998488426208496,0.5630209445953369
0.1359058320522308,0.0555344671010971,0.3828161954879761,-0.352605789899826,0.3506363332271576,0.4890204071998596,0.0,0.0,0.9809467792510986,0.2100170850753784
0.1397084295749664,0.0481051765382289,0.3569031059741974,-0.3360840082168579,0.3752911388874054,0.4930959343910217,0.0,0.0,0.9976292848587036,0.5454764366149902
0.1430501937866211,0.0413930043578147,0.3122148215770721,-0.3042642474174499,0.3986908197402954,0.467993825674057,0.0,0.0,0.9945201873779296,0.8390257358551025
0.1462927758693695,0.0367426238954067,0.3194246590137481,-0.2080254554748535,0.4039860963821411,0.1060597896575927,0.0,1.0,0.998183012008667,0.6451942920684814
0.149065300822258,0.033678825944662,0.2902810573577881,-0.1326184570789337,0.389523833990097,-0.2899630963802337,0.0,1.0,0.9961205720901488,-0.8995344042778015
0.1510793715715408,0.0317773185670375,0.2311632186174392,-0.0767008811235427,0.3579342067241668,-0.6318225264549255,0.0,1.0,0.9558115005493164,-0.9777308702468872
0.1526550352573394,0.0303958747535944,0.1954607516527176,-0.0524675734341144,0.318215936422348,-0.7944186329841614,0.0,1.0,0.95110285282135,-0.9505288004875184
0.1537840813398361,0.0293763503432273,0.150013118982315,-0.0376409292221069,0.2798220515251159,-0.7679247856140137,0.0,1.0,0.9452120065689088,-0.8640723824501038
0.1545177400112152,0.0285513736307621,0.1081321090459823,-0.0304134748876094,0.2442568242549896,-0.7113339304924011,0.0,1.0,0.8217175006866455,-0.7490193843841553
0.1551231443881988,0.0283499583601951,0.0938437357544899,-0.003783612512052,0.2104911506175995,-0.6753409504890442,0.0,0.0,-0.9999387860298156,-0.1406561732292175
0.1557302474975586,0.0275900699198246,0.0939024612307548,-0.0293987970799207,0.1770751327276229,-0.6683481931686401,0.0,0.0,-0.9996145963668824,-0.3037664890289306
0.1563394516706466,0.0262712091207504,0.0939537733793258,-0.0550144203007221,0.1440135091543197,-0.6612592339515686,0.0,0.0,-0.9904121160507202,-0.5009697079658508
0.1569173783063888,0.0243782848119735,0.0891884043812751,-0.0813893228769302,0.1127492859959602,-0.625284731388092,0.0,0.0,-0.8428932428359985,-0.6973701119422913
