x_pos,y_pos,x_vel,y_vel,angle,ang_vel,leg_1,leg_2,main_booster,lat_booster
-0.0015231132274493,1.4029406309127808,-0.1545330733060836,-0.3546429872512817,0.0019955383613705,0.0393810980021953,0.0,0.0,0.1183118837452652,-0.6615361066610962
-0.0030590058304369,1.3947657346725464,-0.1571584492921829,-0.363339364528656,0.0055292639881372,0.0706818625330925,0.0,0.0,0.1471095621677323,-0.8498642907333644
-0.0045556067489087,1.3863215446472168,-0.1552411615848541,-0.3753260374069214,0.0110397301614284,0.1102199107408523,0.0,0.0,0.6967528887413268,0.6551687710552994
-0.0061393738724291,1.3779600858688354,-0.1625204980373382,-0.3716616928577423,0.0151462005451321,0.0821364969015121,0.0,0.0,-0.3811545715446869,-0.9936686046698376
-0.0077851293608546,1.368916630744934,-0.1705164611339569,-0.4019999504089355,0.0210246481001377,0.117579773068428,0.0,0.0,-0.5530118658073242,0.8226032071319065
-0.0093523021787405,1.3591911792755127,-0.1608704626560211,-0.4323048889636993,0.025128548964858,0.0820857435464859,0.0,0.0,0.453717882059812,-0.7870935332317519
-0.0110174175351858,1.349541187286377,-0.1724368929862976,-0.4290012419223785,0.0309809017926454,0.1170579046010971,0.0,0.0,0.3591550263375083,-0.9740524710794124
-0.0126354219391942,1.3400118350982666,-0.1700044125318527,-0.4237194657325744,0.0390948355197906,0.1622937172651291,0.0,0.0,0.9620772994739292,-0.8309408172345243
-0.0143754007294774,1.3312934637069702,-0.1840504556894302,-0.3877702951431274,0.0490433163940906,0.1989880502223968,0.0,0.0,0.2962950956867309,0.6434255439118953
-0.016095733270049,1.3227540254592896,-0.1810142695903778,-0.3798460662364959,0.0579398311674594,0.177946388721466,0.0,0.0,0.2911805328252117,0.697804785543247
-0.0177152641117572,1.314239501953125,-0.1698961704969406,-0.3787520825862884,0.0658009350299835,0.1572366505861282,0.0,0.0,0.1477975468863936,-0.8878480157512902
-0.0193742755800485,1.3055884838104248,-0.1758542954921722,-0.3849557340145111,0.0756768807768821,0.1975369751453399,0.0,0.0,-0.5716792778536304,-0.6914417999363138
-0.0210789684206247,1.2962539196014404,-0.1817394942045211,-0.4154731333255768,0.0868534296751022,0.2235511839389801,0.0,0.0,-0.3129385306318308,-0.7604304297783611
-0.0228395462036132,1.2862238883972168,-0.1888854354619979,-0.4465750157833099,0.0995963364839553,0.2548812329769134,0.0,0.0,0.2409211792866519,-0.8672058564105706
-0.0246125217527151,1.2764540910720823,-0.1921780705451965,-0.4352779388427734,0.1143819093704223,0.2957383990287781,0.0,0.0,0.7028489996639062,0.9300640674738988
-0.0262252800166606,1.2664830684661863,-0.1746933609247207,-0.4442419409751892,0.127740129828453,0.2671888470649719,0.0,0.0,-0.2909620434316888,-0.9579795522396148
-0.0279010776430368,1.2558311223983765,-0.1826710402965545,-0.4747828245162964,0.1427929103374481,0.3010827004909515,0.0,0.0,0.1405979362971297,-0.7589951000579501
-0.0295655243098735,1.2448880672454834,-0.1833531558513641,-0.4880677759647369,0.1596913784742355,0.3380002379417419,0.0,0.0,-0.0511396747245076,0.6251380611332623
-0.0311791412532329,1.2332844734191897,-0.1769882142543792,-0.5174714922904968,0.1753600984811782,0.3134025931358337,0.0,0.0,-0.2226630218920215,0.7881534347997033
-0.0327446945011615,1.2210139036178589,-0.1710119694471359,-0.5471200942993164,0.189888522028923,0.2905946969985962,0.0,0.0,-0.7273381899686833,0.9628898816726936
-0.0342261306941509,1.2080955505371094,-0.1604455411434173,-0.5757747888565063,0.2022979855537414,0.2482119798660278,0.0,0.0,-0.6769804754702395,0.7609838583456412
-0.0356521606445312,1.1945098638534546,-0.153570681810379,-0.6053447723388672,0.2133785933256149,0.2216317355632782,0.0,0.0,0.7502349074903965,0.8903298235285824
-0.0369876846671104,1.181157469749451,-0.1431992202997207,-0.594860851764679,0.2231485396623611,0.1954164803028106,0.0,0.0,0.5069575736802439,-0.7513496889503017
-0.0383793823421001,1.1675353050231934,-0.150632306933403,-0.607203483581543,0.234783187508583,0.2327135503292083,0.0,0.0,-0.6615249389093971,-0.7606185450004653
-0.0398494713008403,1.1532081365585327,-0.1605133414268493,-0.6389735341072083,0.2485350221395492,0.2750611007213592,0.0,0.0,-0.4959967392671802,0.8242001839906595
