mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.07052888189043317,0.011933370304244434,0.23073526791163854,0.06179456200517275,euclidean,20,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6816417082640044,0.6905158069883528,0.7032723239046035,0.6960621186910705,0.7110371602884082,0.7093732667775929,0.6936736958934517,0.6979394401153549,0.009806481946600202,24,0.7354164740685958,0.7356938152907461,0.7359711565128964,0.7326430618470925,0.733937320883794,0.732180826476842,0.7359031244222592,0.734535111357461,0.0014896280727896474,0.6758611049851497,0.6861682908375262,0.6975085567853584,0.6908824199934455,0.7036159391753951,0.7051752335197724,0.6905864956621166,0.6928282915655376,0.00950021273673122,24,0.7315617545232048,0.7320223222500929,0.7319859023610319,0.7289392019423558,0.7301149641490318,0.727811718861517,0.732057858808469,0.7306419604136718,0.0015923812780939703
0.06016111373901367,0.0008824758401908526,0.14701628684997559,0.010043683159954244,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6943982251802552,0.7077093732667776,0.7171381031613977,0.7088186356073212,0.7237936772046589,0.7193566278424848,0.7136514983351832,0.7121237343711542,0.008948936159234694,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6881806727140669,0.7034412950597492,0.7128720029213483,0.7036616108464673,0.7164983806748915,0.7142479638499867,0.7097260371743099,0.7069468518915457,0.008965174222170864,19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06803911072867257,0.008132993217926607,0.63458480153765,0.046991949032549774,manhattan,5,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.71159179145868,0.7310038824181919,0.7293399889073766,0.7165834719911259,0.7221297836938436,0.7343316694398225,0.7192008879023307,0.7234544965444817,0.0077249867184514326,8,0.8108532864934824,0.8150134048257373,0.8135342516409355,0.8118702043080337,0.8136266987149857,0.8165850050845891,0.8112405250508412,0.8132461965883723,0.0019324490939339903,0.7070488899886759,0.7273759874796866,0.7225040369275461,0.7119660175718551,0.7161867506204815,0.7319717336205586,0.7168069060722829,0.7191229031830124,0.008067797984003299,8,0.8090896974436178,0.813392558792477,0.8115789494921304,0.8100061950615658,0.8116495191347289,0.8147344051544082,0.8090698261467448,0.8113601644608105,0.0019957677791515617
0.0664506299155099,0.005013013048349105,0.5729194709232875,0.021112341613140323,manhattan,5,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7160288408208542,0.7326677759290072,0.7293399889073766,0.7276760953965613,0.7354409317803661,0.7371048252911814,0.7253052164261932,0.7290805249359343,0.006593846672383434,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7113007988920437,0.7296521170759469,0.7222980435465847,0.722976741930317,0.7302700365837486,0.7337651224594743,0.7204122519375954,0.7243821589179588,0.007006939851383661,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07076317923409599,0.021946416598550705,0.5881975718906948,0.016102326730011277,manhattan,8,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.7110371602884082,0.7249029395452025,0.7249029395452025,0.7132556849694953,0.7287853577371048,0.7359955629506378,0.720865704772475,0.722820764258361,0.008035536480581439,9,0.7881113062771563,0.790422483128409,0.7936581307201627,0.7902375889803088,0.7846907645373024,0.7872792826107053,0.7857274912183398,0.7885895782103406,0.0028561615872850724,0.7061327027271014,0.722586075352179,0.7174047711360655,0.7078677888640718,0.7227885879805989,0.7330034657616032,0.7188380129350591,0.7183744863938113,0.008557669714318218,9,0.786128606885532,0.7881969576018669,0.7917965555148013,0.7881645009400263,0.7823071642511321,0.7854592365617739,0.7837019039325244,0.7865364179553795,0.0029356133340792266
0.055311577660696845,0.003884089293085458,0.559077296938215,0.013891059553794174,manhattan,8,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.7221297836938436,0.7365501941209096,0.7359955629506378,0.7265668330560178,0.7432057681641708,0.7459789240155297,0.7391786903440621,0.7356579651921674,0.007950358924595245,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7173849040936925,0.7339180564978575,0.7286297928416273,0.7205629459386725,0.7385872302960397,0.7421690745561127,0.7353366269303151,0.7309412330220454,0.008531724980073806,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06160133225577218,0.008874842550382985,0.6050480774470738,0.015053127141488449,manhattan,10,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.7138103161397671,0.7204658901830283,0.7265668330560178,0.7221297836938436,0.7293399889073766,0.7326677759290072,0.7230854605993341,0.7240094355011965,0.005743163768966152,7,0.7789590459461958,0.7776647869094944,0.7788665988721457,0.7784968105759452,0.7770176573911436,0.7745215863917907,0.7770382695507487,0.777509250805352,0.0014309533076224902,0.7090246258080596,0.7183794564330236,0.7202267927940821,0.7165227824835846,0.7233278920988369,0.7292016648483257,0.7198074029564194,0.7194986596317616,0.005722770021131459,7,0.7768004759794211,0.7748959113184245,0.7765582974080972,0.7760447968788304,0.774304522003936,0.7723314849672792,0.7745518420740517,0.7750696186614343,0.0014414288486239739
0.06093250002179827,0.008160988772843318,0.5778819492885044,0.02846170631433454,manhattan,10,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7226844148641154,0.7304492512479202,0.7371048252911814,0.7304492512479202,0.7415418746533555,0.733222407099279,0.7413984461709212,0.7338357815106704,0.006267043005409199,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7186741644514154,0.7278653799934525,0.7317594761998142,0.7252280250925877,0.7372153653165217,0.7293587584699255,0.7373230519480815,0.7296320316388283,0.00613945817341648,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0549135548727853,0.002869084686673234,0.5933640343802316,0.013356153030776027,manhattan,12,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.7127010537992235,0.718801996672213,0.7210205213533001,0.7226844148641154,0.7215751525235718,0.7293399889073766,0.7169811320754716,0.7204434657421819,0.0047870480520313535,12,0.7699916797633355,0.7706388092816863,0.7714708329481372,0.7687898678006841,0.7687898678006841,0.7675880558380327,0.7673322240709928,0.7692287625005074,0.0014278449320141579,0.7078435039841624,0.7159729243187117,0.7148770845117914,0.7176637248325857,0.7148836768479574,0.7272638110576837,0.7140756685136681,0.7160829134380801,0.005376305502399056,11,0.7673399300462277,0.7680225925039118,0.7694501383221226,0.7663692471177986,0.765706848123956,0.7646434904483085,0.7644324221590583,0.7665663812459119,0.0016930080290532097
0.057131869452340264,0.004440456150562722,0.5787767682756696,0.01741452827839781,manhattan,12,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.718801996672213,0.7348863006100943,0.7343316694398225,0.733222407099279,0.7359955629506378,0.7343316694398225,0.7413984461709212,0.7332811503403986,0.00641083410306299,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7146434513772857,0.732757884615198,0.7306823587691689,0.7290594532748566,0.7313494553104867,0.7309323344617669,0.7381034347098983,0.7296469103598087,0.006678996716869596,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.059152466910226006,0.004461507043009433,0.5936305182320731,0.009979779234419842,manhattan,15,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.7165834719911259,0.7171381031613977,0.7199112590127565,0.7165834719911259,0.7226844148641154,0.7232390460343872,0.7275249722530521,0.7205235341868516,0.00385352805360809,11,0.7572339835444208,0.7604696311361745,0.7649995377646297,0.7588055838032727,0.7591753720994731,0.7554774891374688,0.761046404141246,0.7596011430895265,0.0028134340431272657,0.712815771724873,0.7145259492362998,0.7138429998731327,0.7113727157214261,0.7153651427079568,0.7187247814153338,0.7246269316570401,0.7158963274765803,0.004149918004649344,12,0.754284118505674,0.7576967365267746,0.7627205225664769,0.7559915828543239,0.7565608098088896,0.7522514507095276,0.7586291648601692,0.7568763408331194,0.003091266108039094
0.054637295859200616,0.0005855880763530558,0.5747245379856655,0.018320908615661973,manhattan,15,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7171381031613977,0.7271214642262895,0.726012201885746,0.7293399889073766,0.7393233499722685,0.7310038824181919,0.7458379578246392,0.7308252783422728,0.008652484855348492,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7139607253661352,0.7245018374989812,0.7200188037063903,0.7257675501835192,0.7330904488285642,0.7269456163389663,0.7433056432240692,0.7267986607352322,0.008694877770181058,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05371233395167759,0.0013804154979605535,0.5886522701808384,0.0178124614220065,manhattan,20,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.7054908485856906,0.7138103161397671,0.7171381031613977,0.7099278979478647,0.7143649473100389,0.7282307265668331,0.709211986681465,0.7140249751990082,0.00680796607665964,17,0.746972358324859,0.7481741702875104,0.7498382176204124,0.7456780992881575,0.7475270407691597,0.7440140519552556,0.7492142725087817,0.7473454586791625,0.001868674443381166,0.700533692910428,0.7111004486897617,0.7104154201337826,0.7049489919501587,0.7065018145584994,0.7245853949487332,0.7064844920633792,0.709224322179249,0.007067282000426437,17,0.7434833050260792,0.7447853082499066,0.7462791517358662,0.7421111510473588,0.7442917587908252,0.740091893152513,0.7461656480498433,0.7438868880074848,0.0020565178365269817
0.0614349501473563,0.009187706047885814,0.477055481501988,0.07416869816455172,manhattan,20,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.7160288408208542,0.7204658901830283,0.733222407099279,0.7254575707154742,0.7310038824181919,0.7359955629506378,0.7203107658157603,0.7260692742861752,0.0069671852458496365,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.712680139978212,0.7180175107734715,0.7284345044819078,0.7216588601005421,0.7248188136250692,0.7324720309752294,0.717371313190083,0.722207596160645,0.00635802582843998,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
