mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.08117337226867676,0.03001028040905602,0.27036170959472655,0.04387292768263872,euclidean,20,uniform,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6822503961965135,0.7024564183835182,0.6862123613312203,0.7056259904912837,0.6980982567353408,0.6949286846275753,0.009141756996728735,24,0.7318740095087163,0.7331616481774961,0.7329635499207607,0.7279120443740095,0.7304873217115689,0.7312797147385104,0.0019338692332592608,0.6771497715697254,0.6947595139061941,0.6802248561713639,0.6994497494052847,0.6945511561507461,0.6892270094406628,0.00883581342391345,24,0.7278045696159335,0.7295098617171478,0.7288125690640489,0.7241566637299437,0.7264463293089978,0.7273459986872144,0.0018986669870705126
0.07619285583496094,0.018783551096834713,0.18788042068481445,0.016619454960207346,euclidean,20,distance,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.6921553090332805,0.7175118858954042,0.6992868462757528,0.7187004754358162,0.7198890649762282,0.7095087163232964,0.011505808696314842,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6874032774166816,0.7119120763422585,0.6941325483572918,0.7119451096322377,0.7170361407799861,0.7044858305056911,0.01155252640401341,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.056588602066040036,0.001959359314208939,0.8407183170318604,0.05941840004455931,manhattan,5,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform'}",0.7080031695721077,0.7329635499207607,0.7127575277337559,0.7198890649762282,0.7262282091917591,0.7199683042789223,0.008980298932809659,9,0.8114104595879557,0.811608557844691,0.8117076069730587,0.8184429477020603,0.8094294770206022,0.8125198098256735,0.0030774804871957313,0.7047433508261578,0.7268308325413612,0.7077906535102805,0.714124757593038,0.7244826284104029,0.7155944445762481,0.008787054077168416,9,0.8101316467557946,0.8099197832916915,0.8095255299383718,0.8168142448333581,0.8073041066178829,0.8107390622874198,0.003200612312706554
0.0645937442779541,0.012943542644893833,0.7630204200744629,0.03817064956555536,manhattan,5,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance'}",0.7123613312202852,0.7333597464342314,0.7206814580031695,0.7317749603803486,0.7282091917591125,0.7252773375594295,0.0077985323393452415,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7092204963775716,0.727285103548547,0.7162610644190613,0.7259173297684266,0.7237681608656327,0.7204904309958479,0.006800901211259593,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.07990870475769044,0.027889757561459446,0.8229162693023682,0.06469088555889388,manhattan,8,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform'}",0.7103803486529319,0.7381141045958796,0.7155309033280507,0.722662440570523,0.7254358161648178,0.7224247226624406,0.009464370973639395,8,0.7877377179080824,0.7872424722662441,0.7878367670364501,0.7846671949286846,0.7830824088748018,0.7861133122028526,0.001905865843233899,0.7072437450211776,0.733122193892229,0.7109297807178123,0.7178632125816946,0.723529553489804,0.7185376971405435,0.009203421662637159,8,0.7857496789892494,0.7855636732271079,0.7853303244550827,0.7827691925053957,0.7807320219627779,0.7840289782279226,0.001973148881076039
0.06769614219665528,0.010538521568837831,0.7553129673004151,0.041980657484919005,manhattan,8,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance'}",0.7190966719492868,0.7393026941362916,0.7254358161648178,0.7365293185419969,0.7432646592709984,0.7327258320126783,0.009029804430307885,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7151753307710546,0.7343203700899182,0.7202045812746725,0.731822600403412,0.7399484911065713,0.7282942747291258,0.009188400268768774,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.062174510955810544,0.012828985505551498,0.7682392120361328,0.020161308300395617,manhattan,10,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform'}",0.7159270998415214,0.7266244057052298,0.7080031695721077,0.7254358161648178,0.7222662440570523,0.7196513470681458,0.006906104142472579,10,0.7759508716323297,0.7775356576862124,0.7766442155309033,0.7744651347068146,0.7735736925515055,0.775633914421553,0.0014386353134203979,0.7132767982940952,0.7214098177596812,0.7020235500392911,0.7197697336929159,0.7200956378014995,0.7153151075174964,0.007220288938565184,10,0.7734973602712402,0.7754348223815871,0.773900428925281,0.7716709183495941,0.7706754546298125,0.7730357969115029,0.0016822640479965405
0.06363186836242676,0.014686168707808518,0.7364603042602539,0.03521182319938077,manhattan,10,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance'}",0.7190966719492868,0.7377179080824089,0.7198890649762282,0.7325673534072901,0.7377179080824089,0.7293977812995245,0.008306909734375853,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7155547808586127,0.7330021165601682,0.7149031714049355,0.7270601366891576,0.7343594435898103,0.7249759298205369,0.008331055543814567,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.06295104026794433,0.0178338267113423,0.7859901905059814,0.026828956938255356,manhattan,12,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform'}",0.7091917591125199,0.731378763866878,0.7183042789223455,0.7290015847860539,0.7266244057052298,0.7229001584786054,0.008148944616280452,7,0.768026941362916,0.7660459587955626,0.7664421553090333,0.7674326465927099,0.7639659270998416,0.7663827258320126,0.0013974003239737105,0.7059917399965769,0.7273279184651276,0.7131847183582948,0.7236460554073638,0.7245705105014435,0.7189441885457614,0.00806210144259781,7,0.7649290194309707,0.7636673374506564,0.763540295529413,0.764530769466245,0.7611081124767952,0.7635551068708161,0.001329672882052172
0.05589838027954101,0.0074799745150324,0.7280040740966797,0.015208687057612363,manhattan,12,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance'}",0.7159270998415214,0.7389064976228209,0.7278129952456418,0.7309825673534073,0.7448494453248812,0.7316957210776546,0.009891909055041056,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7124944017622077,0.7351460234585806,0.7241175879459372,0.7249006803519035,0.7420464824169094,0.7277410351871076,0.01013051319566768,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.053360795974731444,0.003520985348326692,0.7653234004974365,0.006640866532405236,manhattan,15,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform'}",0.7087955625990491,0.7278129952456418,0.7076069730586371,0.7210776545166403,0.7210776545166403,0.7172741679873217,0.007814618437996296,13,0.7553486529318542,0.7627773375594294,0.7580229793977813,0.7574286846275753,0.7557448494453248,0.757864500792393,0.0026522981954498685,0.7062990510500676,0.7225532909057433,0.7018900714719148,0.7146986604200132,0.7188763133400903,0.7128634774375657,0.007706126257747036,13,0.7521375417647279,0.7606990084649047,0.7549565592296984,0.7550012567278932,0.7529545953556307,0.755149792308571,0.002991512821042022
0.07122588157653809,0.025544471248004522,0.7350306987762452,0.028121477064978664,manhattan,15,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance'}",0.7159270998415214,0.7325673534072901,0.7230586370839936,0.7309825673534073,0.7385103011093502,0.7282091917591125,0.007876243194795055,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7138047237653264,0.7282188372769038,0.7182158171186072,0.7245109404581679,0.7358659086364584,0.7241232454510927,0.00769654361113073,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05544357299804688,0.00703785585583904,0.7057344913482666,0.04966969150222344,manhattan,20,uniform,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform'}",0.6984944532488114,0.7222662440570523,0.7111727416798732,0.721473851030111,0.7123613312202852,0.7131537242472266,0.008622168309816448,17,0.7461370839936609,0.7417789223454834,0.7448494453248812,0.7444532488114105,0.743363708399366,0.7441164817749604,0.0014672649910571528,0.6953790265146592,0.7170049243554446,0.705207020556487,0.7155499618467855,0.7111793035298326,0.7088640473606418,0.00789373643026424,17,0.7424003519585526,0.7384198222160615,0.7410480368284794,0.7413232957115626,0.7397195324550176,0.7405822078339348,0.0013778226534777742
0.05434947013854981,0.0034623704794654615,0.5777952671051025,0.05591669208281936,manhattan,20,distance,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance'}",0.7107765451664025,0.7337559429477021,0.7206814580031695,0.7337559429477021,0.7333597464342314,0.7264659270998415,0.009310533769048892,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7081219306527781,0.7293931388336535,0.7154857466331285,0.7284133229018694,0.7318916440360128,0.7226611566114884,0.009235632080177624,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
