mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__metric,param_model__n_neighbors,param_model__weights,param_pca__n_components,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.05725748538970947,0.006016358524697259,0.13418958187103272,0.007750087011006331,euclidean,20,uniform,,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'uniform', 'pca__n_components': None}",0.6695721077654516,0.6687797147385103,0.6830427892234548,0.6822503961965135,0.6767036450079239,0.6925515055467512,0.7044374009508716,0.6870047543581617,0.6885895404120443,0.6838351822503962,0.6836767036450079,0.010084271486486869,24,0.7223983095615425,0.7223102658918824,0.7224863532312027,0.7242472266244057,0.7227504842401832,0.7240711392850854,0.7194048247930974,0.7219580912132417,0.7199330868110583,0.7231026589188237,0.7222662440570522,0.0014802076028065634,0.6638837464662427,0.6638923798510985,0.6753359141271218,0.674060949338549,0.6706422510304371,0.6857334795791659,0.6957538736816209,0.6774738160694044,0.6848820982309025,0.6800718118582265,0.6771730320232769,0.009461205157744053,24,0.7179636759263508,0.7175789948182684,0.7184195283351594,0.7195648932129401,0.7181385330540474,0.7196238269505588,0.7147224645493383,0.7174705431562419,0.7154969725155024,0.7185137655866292,0.7177493198105037,0.0014960857006717978
0.05778050422668457,0.006919643515234751,0.10650606155395508,0.008032278189875466,euclidean,20,distance,,"{'model__metric': 'euclidean', 'model__n_neighbors': 20, 'model__weights': 'distance', 'pca__n_components': None}",0.6949286846275753,0.6917591125198098,0.6925515055467512,0.6996830427892234,0.6996830427892234,0.7060221870047544,0.7147385103011094,0.7020602218700476,0.7068145800316957,0.705229793977813,0.7013470681458005,0.006802129930905244,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6895225298607871,0.6870892525079657,0.6858484586989562,0.6914110503941563,0.6943641211599895,0.699966468680483,0.7087848711672261,0.6939713389738079,0.7011954107099486,0.7014589812507992,0.695361248340412,0.006958170673047118,17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.056006669998168945,0.00996037863359694,0.4754077911376953,0.02825194068183875,manhattan,5,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'uniform', 'pca__n_components': None}",0.7012678288431062,0.705229793977813,0.7068145800316957,0.7099841521394612,0.7107765451664025,0.7004754358161648,0.7297939778129953,0.7099841521394612,0.7321711568938193,0.7179080824088748,0.7124405705229794,0.01042501369236314,8,0.8117626342665962,0.8097376298644128,0.8078006691318894,0.8091213241767917,0.812202852614897,0.8119387216059165,0.8079767564712097,0.8095615425250925,0.8068321887656278,0.8106180665610143,0.8097552385983449,0.0017748171289149446,0.6995401783904216,0.7030008089469127,0.7023296240917215,0.7052540429621713,0.7078240465119036,0.6943957222485745,0.7246706492853028,0.7048554915619947,0.7302675959123096,0.7148314235625283,0.7086969583473841,0.010708951469442708,8,0.8104795756564326,0.8083463640994771,0.8065215335143329,0.8076952026359032,0.8106957062832335,0.8107240652450104,0.8067225022549673,0.807993337829819,0.8056541676150987,0.8092187939502997,0.8084051249084574,0.0017382049120344453
0.06610260009765626,0.019877055929689472,0.4315921783447266,0.02065730090859114,manhattan,5,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 5, 'model__weights': 'distance', 'pca__n_components': None}",0.7171156893819335,0.7218700475435816,0.7187004754358162,0.7179080824088748,0.7147385103011094,0.7131537242472267,0.7361331220285261,0.7218700475435816,0.7456418383518225,0.7218700475435816,0.7229001584786053,0.00965972276238206,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7129941002245577,0.7183174462527214,0.7147330993316313,0.7108663378318733,0.7112046826663871,0.7070892124579642,0.7312904894882661,0.7144192070141793,0.7411427477107294,0.7189110211813523,0.7180968344159662,0.009887999567365678,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05628879070281982,0.0191180050524483,0.4683064460754395,0.0325091742129427,manhattan,8,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'uniform', 'pca__n_components': None}",0.6996830427892234,0.6980982567353408,0.7004754358161648,0.7171156893819335,0.722662440570523,0.7068145800316957,0.7408874801901744,0.713946117274168,0.7258320126782885,0.7107765451664025,0.7136291600633914,0.01284165741989408,7,0.7804190878675823,0.7799788695192815,0.7790984328226801,0.7795386511709808,0.7765451664025357,0.7779538651170981,0.7774256030991372,0.7793625638316605,0.7757527733755943,0.7783060397957386,0.7784381053002289,0.0014446944075912707,0.6958176021216459,0.6974617434159004,0.6950519843354648,0.7123175070782345,0.7187402463966535,0.7015602996161788,0.7355727204824241,0.7074358902859331,0.7259177449220494,0.7099290981563299,0.7099804836810815,0.012840160676028124,6,0.77931258439109,0.7780514252451262,0.7776425215678611,0.7777088583430422,0.7746759934524226,0.7764686612266427,0.7757338709578775,0.7773567505510464,0.7742566579378813,0.7761136332199742,0.7767320956892964,0.0014958737012692408
0.052322888374328615,0.01173532235726889,0.44592995643615724,0.026525791841161217,manhattan,8,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 8, 'model__weights': 'distance', 'pca__n_components': None}",0.7107765451664025,0.7171156893819335,0.7171156893819335,0.7242472266244057,0.7266244057052298,0.7147385103011094,0.7369255150554676,0.7258320126782885,0.7503961965134707,0.7202852614896988,0.724405705229794,0.011143198625196159,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.70744253673671,0.7124200070033949,0.7126621490609842,0.718725770493114,0.722402136298696,0.7095243948753941,0.731710713349904,0.7192822174711335,0.7461471985259317,0.7176209384953646,0.7197938062310627,0.011012217037532811,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05042011737823486,0.006498455785925199,0.458709716796875,0.023382177351882284,manhattan,10,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'uniform', 'pca__n_components': None}",0.6933438985736925,0.6973058637083994,0.7012678288431062,0.7194928684627575,0.7131537242472267,0.7012678288431062,0.7194928684627575,0.6996830427892234,0.7234548335974643,0.7147385103011094,0.7083201267828844,0.010309943791854877,12,0.7680929741151611,0.7708223278746258,0.7698538475083642,0.7691494981510829,0.7677407994365205,0.7690614544814228,0.7662440570522979,0.7694136291600634,0.7655397076950168,0.7695897164993837,0.7685508011973938,0.00156697945651704,0.6890923710548863,0.6948843771792366,0.6956513267231743,0.7124154399553353,0.7071575250585143,0.6936857815923289,0.7128559715758194,0.6934956474073137,0.7236118150974205,0.7128237431723458,0.7035673998816375,0.011007202112539725,11,0.7656414595109797,0.7682248536826615,0.7674327556967597,0.766864359568023,0.7650701861562427,0.7667196543807375,0.7638895847375514,0.7666714241257979,0.7632897584782423,0.7670052580094219,0.7660809294346417,0.0014985328734211452
0.04900989532470703,0.004537049848191415,0.4345538854598999,0.018374028197058297,manhattan,10,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 10, 'model__weights': 'distance', 'pca__n_components': None}",0.7099841521394612,0.7147385103011094,0.7179080824088748,0.7274167987321711,0.7187004754358162,0.7179080824088748,0.7337559429477021,0.7179080824088748,0.731378763866878,0.7290015847860539,0.7218700475435815,0.007500576587131044,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7064163031263947,0.7112051421377921,0.7143721758968249,0.7193053786134767,0.7127101066092417,0.7108907420144236,0.7289228129655262,0.7113851483461374,0.7269635133414744,0.7271435192792352,0.7169314842330528,0.007676829626474796,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04780855178833008,0.003398480023052952,0.4605581760406494,0.02213370440363474,manhattan,12,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'uniform', 'pca__n_components': None}",0.6996830427892234,0.7004754358161648,0.6996830427892234,0.7202852614896988,0.7194928684627575,0.6988906497622821,0.7131537242472267,0.705229793977813,0.713946117274168,0.7060221870047544,0.7076862123613312,0.00795911364950073,13,0.757527733755943,0.7577038210952632,0.7617538298996303,0.7584962141222046,0.7596407818277866,0.7630744849445324,0.7568233843986617,0.7592005634794858,0.7592005634794858,0.7590244761401655,0.759244585314316,0.0018143192140173338,0.6957941896784791,0.6990265605462466,0.6940394201939197,0.7127970533895585,0.7141028462848266,0.6919410792874062,0.7065158405567061,0.6976940289511504,0.7121433836876369,0.702734504230139,0.7026788906806068,0.007827607533070713,13,0.7549213010783742,0.7543629578836886,0.7591592549295737,0.7559816020320521,0.7568334395716068,0.760565589077793,0.7538130616213217,0.7561961796540285,0.7562845636058234,0.7562677200072991,0.7564385669461561,0.0019599586809519493
0.05468153953552246,0.014340727866748197,0.4452486991882324,0.020333860379255213,manhattan,12,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 12, 'model__weights': 'distance', 'pca__n_components': None}",0.7155309033280507,0.7210776545166403,0.713946117274168,0.7297939778129953,0.7290015847860539,0.7155309033280507,0.722662440570523,0.7187004754358162,0.7290015847860539,0.7187004754358162,0.7213946117274167,0.005716224658279391,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7124623205333431,0.7182727124640395,0.7102730985828225,0.7215767717853849,0.7248810687434396,0.7084034775515956,0.7165576600983428,0.7122146090706634,0.7237851520367358,0.7154111082202788,0.7163837979086645,0.005406304314092037,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.060592937469482425,0.022218087586068375,0.47518346309661863,0.027648534462115033,manhattan,15,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'uniform', 'pca__n_components': None}",0.6901743264659271,0.694136291600634,0.6917591125198098,0.7076069730586371,0.7044374009508716,0.696513470681458,0.7218700475435816,0.7107765451664025,0.7147385103011094,0.7107765451664025,0.7042789223454834,0.010164892368193075,16,0.7503081528438106,0.7487233667899278,0.7498679344955098,0.7502201091741504,0.7475787990843459,0.7496918471561894,0.745377707342842,0.7485472794506075,0.7474027117450255,0.7487233667899278,0.7486441274872335,0.001456557388162952,0.6840695343734747,0.6930104379818515,0.6858728967198889,0.6997254248234851,0.6974780412124126,0.6916461000072498,0.7160213570561632,0.7036744262123038,0.7125642302043422,0.7075928603635443,0.6991655308954716,0.010281854814612447,15,0.7469792332206515,0.7453660460343077,0.746578769618898,0.7471514370095286,0.7442846406431336,0.746255468612967,0.7421603621370468,0.7453363883744969,0.7441535972353854,0.7451589966478501,0.7453424939534266,0.0014493393608103042
0.05059819221496582,0.00589169093434411,0.434907341003418,0.015199132385239641,manhattan,15,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 15, 'model__weights': 'distance', 'pca__n_components': None}",0.7083993660855784,0.7115689381933439,0.7115689381933439,0.7258320126782885,0.7202852614896988,0.7171156893819335,0.731378763866878,0.7234548335974643,0.7305863708399366,0.7258320126782885,0.7206022187004754,0.007765451664025363,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7045304513614028,0.7078361363816539,0.7068550198456199,0.7181590888132664,0.7155668982507211,0.7122014702320588,0.7270207006428174,0.7178347141641467,0.7259782796419738,0.7224391165232703,0.7158421875856932,0.007528009063212852,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0465388298034668,0.0019198750672141424,0.4597851514816284,0.013753237073636217,manhattan,20,uniform,,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'uniform', 'pca__n_components': None}",0.6885895404120443,0.6933438985736925,0.7012678288431062,0.7076069730586371,0.705229793977813,0.6917591125198098,0.713946117274168,0.7012678288431062,0.6996830427892234,0.7028526148969889,0.7005546751188589,0.007283553257558175,18,0.7349885543229442,0.7345483359746434,0.7353407290015848,0.7358689910195457,0.7373657334037683,0.7371896460644479,0.7343722486353231,0.7347244233139637,0.733139637260081,0.7363092093678465,0.7353847508364149,0.001250251110081932,0.6830186234195026,0.692817809289206,0.6946097249941994,0.6998707332242027,0.6991719764390465,0.6850418843509515,0.705458225444089,0.6911926247218293,0.6965929710416557,0.699935505296036,0.6947710078220719,0.006625738702293518,18,0.7314176423492417,0.730503160150706,0.7312839807491784,0.7324139812850373,0.7333297769130513,0.7329892266510566,0.730674286709383,0.7306163766997538,0.7294213796235302,0.7324716967687726,0.7315121507899711,0.001190560858656326
0.04613065719604492,0.0023256152811576163,0.4466636896133423,0.028187161801489904,manhattan,20,distance,,"{'model__metric': 'manhattan', 'model__n_neighbors': 20, 'model__weights': 'distance', 'pca__n_components': None}",0.7012678288431062,0.7099841521394612,0.7068145800316957,0.7218700475435816,0.7179080824088748,0.705229793977813,0.7305863708399366,0.7107765451664025,0.7258320126782885,0.7187004754358162,0.7148969889064976,0.009074889573515304,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6957747437904197,0.7058409177604561,0.7012592821123259,0.7141526695729797,0.7125601083224702,0.6995005702980652,0.7239977427438439,0.7025972062104848,0.7210873297258799,0.7160387912265042,0.709280936176343,0.009138141942879192,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
