mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__n_neighbors,param_model__metric,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,split5_test_accuracy,split6_test_accuracy,split7_test_accuracy,split8_test_accuracy,split9_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,split5_train_accuracy,split6_train_accuracy,split7_train_accuracy,split8_train_accuracy,split9_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_precision_macro,split1_test_precision_macro,split2_test_precision_macro,split3_test_precision_macro,split4_test_precision_macro,split5_test_precision_macro,split6_test_precision_macro,split7_test_precision_macro,split8_test_precision_macro,split9_test_precision_macro,mean_test_precision_macro,std_test_precision_macro,rank_test_precision_macro,split0_train_precision_macro,split1_train_precision_macro,split2_train_precision_macro,split3_train_precision_macro,split4_train_precision_macro,split5_train_precision_macro,split6_train_precision_macro,split7_train_precision_macro,split8_train_precision_macro,split9_train_precision_macro,mean_train_precision_macro,std_train_precision_macro
0.05950891971588135,0.0046845263649386865,0.17560772895812987,0.022131850386222573,uniform,5,euclidean,"{'model__weights': 'uniform', 'model__n_neighbors': 5, 'model__metric': 'euclidean'}",0.6933438985736925,0.7242472266244057,0.7147385103011094,0.7266244057052298,0.7044374009508716,0.7107765451664025,0.722662440570523,0.7083993660855784,0.7258320126782885,0.7250396196513471,0.7156101426307447,0.010657317993627333,10,0.8094734988554323,0.8090332805071315,0.8088571931678112,0.8085930621588308,0.8112343722486354,0.8095615425250925,0.8089452368374714,0.8092093678464518,0.8082408874801902,0.8056876210600458,0.8088836062687091,0.0013106683509167996,0.689474319556675,0.7217031303262381,0.7121460378609499,0.7202108357108814,0.7019119391530547,0.7061131302817972,0.7170870023327157,0.703861773844768,0.7236230005414311,0.7225182476736298,0.7118649417282141,0.010691463699841761,10,0.8079441983919565,0.8074455223426965,0.8073244747838783,0.8071953691814205,0.8097299706175896,0.8080346381007022,0.8072952089435379,0.8077081688496409,0.8067231082244659,0.8040237245677785,0.8073424384003667,0.0013456435151724686
0.059206366539001465,0.008463650371928234,0.5628351449966431,0.07343620954919017,uniform,12,manhattan,"{'model__weights': 'uniform', 'model__n_neighbors': 12, 'model__metric': 'manhattan'}",0.7107765451664025,0.7234548335974643,0.7123613312202852,0.7345483359746434,0.7147385103011094,0.716323296354992,0.7258320126782885,0.7147385103011094,0.7297939778129953,0.7297939778129953,0.7212361331220285,0.00804034921962969,9,0.7689734108117626,0.768621236133122,0.7704701531959852,0.766860362739919,0.7684451487938018,0.7684451487938018,0.7667723190702589,0.7691494981510829,0.76738862475788,0.7702060221870047,0.7685331924634619,0.0011981705114424276,0.7077735252563061,0.7215196397250266,0.7080332907935519,0.7310440648841628,0.7088152229427997,0.7113450681924327,0.7193204503807531,0.7103073337536563,0.7284741643939474,0.7309644133463425,0.7177597173668979,0.009237030347755752,9,0.7669334943394827,0.7667947425270059,0.7684855012636055,0.7649013273933912,0.7666137680470266,0.7666075575791566,0.7645080593684179,0.7672193485815978,0.7653124472679927,0.7683424758548023,0.766571872222248,0.0012663295043929541
0.06596066951751708,0.022972090965306405,0.4812610387802124,0.05970755751585104,distance,8,manhattan,"{'model__weights': 'distance', 'model__n_neighbors': 8, 'model__metric': 'manhattan'}",0.716323296354992,0.7393026941362916,0.7416798732171157,0.7408874801901744,0.7202852614896988,0.7456418383518225,0.7472266244057052,0.7369255150554676,0.7559429477020603,0.7503961965134707,0.7394611727416798,0.01185839396293532,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7126855259801622,0.7361289944945002,0.7404340204451473,0.7382346983055987,0.7156951697440267,0.7432771613900532,0.7426479087444281,0.7337918606909245,0.7539356291793214,0.7512186070999752,0.7368049576074138,0.012764649467783442,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.05709726810455322,0.011875829516454838,0.4136949062347412,0.02754733673706612,distance,10,manhattan,"{'model__weights': 'distance', 'model__n_neighbors': 10, 'model__metric': 'manhattan'}",0.7171156893819335,0.7416798732171157,0.7337559429477021,0.7448494453248812,0.7202852614896988,0.7297939778129953,0.7519809825673535,0.7329635499207607,0.7464342313787639,0.7377179080824089,0.7356576862123614,0.010644053635630426,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7125817118508523,0.7385819653156015,0.7307454620828479,0.7402326027991026,0.7156394481866052,0.7265212765638296,0.7488296169119874,0.730007208261467,0.744384958822813,0.7378001111970456,0.7325324361992152,0.011219744643338504,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.053607749938964847,0.01504026572970435,0.42066307067871095,0.02044212853614966,distance,20,manhattan,"{'model__weights': 'distance', 'model__n_neighbors': 20, 'model__metric': 'manhattan'}",0.7131537242472267,0.7274167987321711,0.7218700475435816,0.7385103011093502,0.7115689381933439,0.7218700475435816,0.7408874801901744,0.7329635499207607,0.731378763866878,0.7472266244057052,0.7286846275752773,0.011151084426150407,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7103319782695012,0.7254759314759278,0.7181716707239205,0.7357321688310178,0.7063199244272866,0.7193973520131648,0.7368053986464592,0.7278311913984955,0.7276873025637417,0.7478522163721237,0.7255605134721639,0.011963295972441224,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04895570278167725,0.006230973278410655,0.09910082817077637,0.008707445607251707,distance,5,euclidean,"{'model__weights': 'distance', 'model__n_neighbors': 5, 'model__metric': 'euclidean'}",0.7068145800316957,0.7282091917591125,0.722662440570523,0.7258320126782885,0.7099841521394612,0.7194928684627575,0.7377179080824089,0.7194928684627575,0.7353407290015848,0.7329635499207607,0.7238510301109351,0.009758023336817965,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7019742583970555,0.7239419263930119,0.7191281439306538,0.718349540526893,0.7076438537819562,0.7172851870010082,0.7326272791693648,0.7129990907709464,0.7320877483041445,0.7293640462629936,0.7195401074538028,0.009716685503180193,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04880106449127197,0.004852308444484219,0.09771738052368165,0.005312040823480586,distance,8,euclidean,"{'model__weights': 'distance', 'model__n_neighbors': 8, 'model__metric': 'euclidean'}",0.6925515055467512,0.7234548335974643,0.7179080824088748,0.7345483359746434,0.7123613312202852,0.7321711568938193,0.7400950871632329,0.7242472266244057,0.7274167987321711,0.7282091917591125,0.723296354992076,0.012741522182086705,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.687208717086067,0.719463394728612,0.7141310747052595,0.7310035479088564,0.7081798663941586,0.7298404570824284,0.7340439889061463,0.7188579288230746,0.724297182627991,0.7258566339110563,0.719288279217365,0.013091474747555728,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.04682185649871826,0.002104417477189408,0.4323330640792847,0.008689530451717288,uniform,5,manhattan,"{'model__weights': 'uniform', 'model__n_neighbors': 5, 'model__metric': 'manhattan'}",0.713946117274168,0.7448494453248812,0.7210776545166403,0.7329635499207607,0.7068145800316957,0.7187004754358162,0.7361331220285261,0.7234548335974643,0.731378763866878,0.7369255150554676,0.7266244057052298,0.011172460685904639,5,0.8167811234372249,0.8093854551857721,0.8154604683923226,0.8160767740799436,0.8185419968304279,0.8160767740799436,0.8170452544462053,0.8149322063743617,0.8145800316957211,0.8153724247226625,0.8154252509244586,0.0022905572135114276,0.7092184887385644,0.7418653487717769,0.7175777830309726,0.7272135081423056,0.7038206874446328,0.7155492778030365,0.7320632594385437,0.7204888403855343,0.7313729261436122,0.7378603175688992,0.7237030437467878,0.011793157489081349,5,0.8156098999759166,0.8080408842173908,0.814134543308014,0.8146744691771112,0.8171724855732793,0.814708773996245,0.8156392250709296,0.8135853118292052,0.8132921862215156,0.8139164387889986,0.8140774218158604,0.0022901952157723675
0.056717729568481444,0.016034771374514988,0.453154993057251,0.03650457773198602,uniform,10,manhattan,"{'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__metric': 'manhattan'}",0.7060221870047544,0.7242472266244057,0.7171156893819335,0.7297939778129953,0.7060221870047544,0.7194928684627575,0.7408874801901744,0.7131537242472267,0.7274167987321711,0.7290015847860539,0.7213153724247225,0.010560253709608298,8,0.7778658214474379,0.7745201620003521,0.7780419087867583,0.7763690790632154,0.7774256030991372,0.7756647297059341,0.7749603803486529,0.7768973410811763,0.7733755942947702,0.7730234196161296,0.7758144039443564,0.001714954184741733,0.7032253988663909,0.7210881182725907,0.7120367985124855,0.7248438645461327,0.7006593769440786,0.7148630897157566,0.736986115440555,0.7091794706062758,0.726987110183239,0.729271331414328,0.7179140674501833,0.011255098918721024,8,0.7756424236136479,0.7723023484366943,0.7761087651186341,0.7746804640680965,0.7754882454059239,0.7736767138403028,0.7731504053534766,0.7749214208697461,0.7712280988921447,0.7709186359179591,0.7738117521516626,0.0017664535509402995
0.0464627742767334,0.0025988713797242815,0.40435612201690674,0.015034080630029669,distance,5,manhattan,"{'model__weights': 'distance', 'model__n_neighbors': 5, 'model__metric': 'manhattan'}",0.7202852614896988,0.7448494453248812,0.7297939778129953,0.7393026941362916,0.7171156893819335,0.7274167987321711,0.7496038034865293,0.731378763866878,0.7337559429477021,0.742472266244057,0.7335974643423139,0.010003000848215218,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7166387616752818,0.7410303935252024,0.7249924540037244,0.7333188445828887,0.7126362057577272,0.7241938899187504,0.7451579268905686,0.7275285049805447,0.7309857549416867,0.7422268925587289,0.7298709628835103,0.01028429835160842,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
